,-1 year,,,+1 year,,,+3 years,,,+5 years,,
Latitude,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper
-26.35,-1.627182984,-2.339461654,-0.914904315,-4.368303477,-5.714793407,-3.021813547,-8.753267176,-11.1753771,-6.331157248,-12.71169667,-15.4183989,-10.00499445
-26.4,-2.159100755,-3.155398586,-1.162802924,-4.146601119,-5.621371386,-2.671830853,-7.278201651,-9.276080297,-5.280323005,-12.54843667,-15.08765781,-10.00921552
-26.45,-2.169195858,-3.143644642,-1.194747075,-3.977444969,-5.422424282,-2.532465655,-7.26070753,-9.315492754,-5.205922306,-12.81899094,-15.76181447,-9.876167409
-26.5,-1.00383943,-1.666895243,-0.340783617,-3.836101117,-5.856924431,-1.815277803,-6.955491198,-9.260752127,-4.650230268,-11.61736828,-14.96985323,-8.264883327
-26.55,-1.223696659,-1.976842106,-0.470551211,-3.485781121,-5.334180098,-1.637382145,-7.065280078,-9.289235252,-4.841324905,-11.09587771,-14.23794351,-7.953811915
-26.6,-1.509626362,-2.297461292,-0.721791432,-2.997091363,-4.440554164,-1.553628563,-6.659178683,-9.111341269,-4.207016098,-12.89379831,-15.56192747,-10.22566915
-26.65,-1.24191603,-2.084520497,-0.399311563,-2.397166153,-4.054716608,-0.739615698,-5.429809246,-8.356486727,-2.503131766,-12.01291125,-15.04862748,-8.977195029
-26.7,-1.831808296,-2.882143367,-0.781473225,-4.85934494,-6.827316235,-2.891373644,-9.623592933,-13.40487842,-5.842307445,-15.13318597,-20.21072137,-10.05565057
-26.75,-1.58795192,-2.573405664,-0.602498175,-4.852821865,-6.83876085,-2.86688288,-8.354967552,-12.41826264,-4.291672467,-13.83359129,-18.97107849,-8.696104085
-26.8,-2.830572954,-4.446173235,-1.214972672,-6.485621,-8.835718179,-4.135523821,-9.968589228,-12.73936211,-7.197816347,-17.60678902,-20.93724768,-14.27633037
-26.85,-3.263027844,-4.997303909,-1.528751778,-7.033024314,-9.536866375,-4.529182254,-10.28057079,-13.14690038,-7.414241189,-17.56638201,-21.0208727,-14.11189133
-26.9,-2.625604226,-3.838504609,-1.412703842,-5.033050627,-6.629653558,-3.436447696,-9.114587589,-11.63465547,-6.594519705,-13.46323097,-16.63813065,-10.2883313
-26.95,-2.441308965,-3.427257986,-1.455359944,-4.459178607,-5.99667382,-2.921683394,-8.062522609,-10.33461974,-5.790425481,-11.98817447,-14.64739149,-9.328957456
-27,-1.686595092,-2.877154864,-0.49603532,-3.958029505,-6.113025912,-1.803033098,-5.554254869,-9.031150877,-2.07735886,-10.63134237,-14.03043874,-7.232246014
-27.05,-1.877266305,-3.095019792,-0.659512818,-4.163206407,-6.238955356,-2.087457458,-5.971287603,-9.256517978,-2.686057229,-11.56366929,-15.01182854,-8.115510039
-27.1,-3.799445539,-5.372346362,-2.226544716,-7.043023683,-9.504877343,-4.581170023,-8.268281645,-12.183574,-4.352989292,-12.49801771,-16.95442472,-8.041610701
-27.15,-3.685309966,-5.170673545,-2.199946386,-6.596655984,-8.940589294,-4.252722674,-7.67809349,-11.36202676,-3.994160223,-10.98249215,-15.00118305,-6.963801252
-27.2,-2.22344987,-3.40751816,-1.03938158,-4.035428404,-6.091368929,-1.97948788,-4.772171271,-7.909841427,-1.634501116,-7.52919753,-11.48441243,-3.573982633
-27.25,-1.508474414,-2.801216399,-0.215732428,-3.230481713,-5.571614191,-0.889349235,-3.026985717,-6.502949502,0.448978068,-4.642676767,-8.8849815,-0.400372034
-27.3,-2.907408991,-4.307325083,-1.507492899,-5.372205653,-7.428349283,-3.316062022,-6.989005372,-9.744145799,-4.233864945,-9.488685457,-12.87965932,-6.097711596
-27.35,-3.872523679,-5.159555322,-2.585492037,-5.748171611,-7.597911287,-3.898431935,-6.617702811,-9.203916484,-4.031489138,-9.357051048,-12.61287067,-6.101231422
-27.4,-3.740764257,-4.799566089,-2.681962426,-4.364329252,-5.76025818,-2.968400323,-2.839744022,-5.739331328,0.059843284,-5.686699008,-8.662340537,-2.711057479
-27.45,-3.11521014,-4.145403171,-2.08501711,-3.865001123,-5.316327717,-2.413674528,-3.483676813,-6.266389445,-0.700964182,-6.423288652,-9.134198334,-3.71237897
-27.5,-3.544219647,-4.748670441,-2.339768854,-5.92444666,-7.540399075,-4.308494246,-8.146396196,-10.91303599,-5.379756399,-9.548247017,-12.8211192,-6.275374837
-27.55,-3.176641889,-4.273099206,-2.080184571,-5.989714172,-7.610001735,-4.369426609,-7.913286701,-10.55602658,-5.270546823,-8.42462864,-11.48782643,-5.361430854
-27.6,-2.530028245,-3.432878172,-1.627178318,-3.907759973,-5.372360467,-2.443159478,-3.761070544,-5.921329809,-1.60081128,-1.055405824,-3.816908847,1.7060972
-27.65,-2.88393561,-3.897955342,-1.869915878,-4.647691733,-6.553543896,-2.74183957,-3.052570921,-5.239583383,-0.865558459,0.059704087,-2.793373906,2.912782081
-27.7,-3.196710854,-4.284646802,-2.108774905,-4.613701363,-6.282748663,-2.944654062,-1.596608249,-4.494336642,1.301120145,3.44003895,-0.056405841,6.936483741
-27.75,-3.222561583,-4.393334118,-2.051789048,-4.533181223,-6.264447201,-2.801915245,-1.392074807,-4.204923184,1.420773569,2.975549237,-0.476579272,6.427677745
-27.8,-2.198080898,-3.335204236,-1.060957559,-3.812956536,-5.449979141,-2.175933931,-1.839493905,-4.753761694,1.074773884,-1.031832621,-4.812873977,2.749208735
-27.85,-1.919545912,-3.025526874,-0.81356495,-3.493161995,-5.059765764,-1.926558227,-1.996594054,-4.858612567,0.86542446,-1.380890258,-4.919592425,2.157811909
-27.9,-2.017169553,-3.425232567,-0.609106539,-2.086899496,-3.984451542,-0.189347451,-0.855135609,-3.514953044,1.804681826,-0.536195092,-4.151708891,3.079318707
-27.95,-2.204295839,-3.614377596,-0.794214082,-2.269855861,-4.107964034,-0.431747688,-0.37380774,-3.099185064,2.351569585,0.220017568,-3.695524575,4.135559711
-28,-1.558463233,-2.433391852,-0.683534614,-2.186884341,-3.596178059,-0.777590624,-1.858826551,-4.383606316,0.665953215,-2.957711404,-6.316239874,0.400817067
-28.05,-1.702298884,-2.655753047,-0.748844721,-2.483850226,-3.952759362,-1.01494109,-2.241072483,-4.749288768,0.267143802,-2.661832627,-6.104362635,0.78069738
-28.1,-3.003537127,-4.599103187,-1.407971066,-3.550899089,-5.473031364,-1.628766814,-1.884219909,-4.459586538,0.69114672,-2.662768311,-5.802612799,0.477076178
-28.15,-3.414342763,-5.077876488,-1.750809039,-4.269869083,-6.299053866,-2.240684301,-2.837527543,-5.575178297,-0.09987679,-2.801075815,-6.148239962,0.546088332
-28.2,-1.263362171,-2.050146164,-0.476578177,-1.523238848,-2.890184545,-0.15629315,-1.50991765,-3.688665702,0.668830402,-0.699561955,-3.476411652,2.077287743
-28.25,-1.238949331,-2.035881507,-0.442017155,-1.820526254,-3.232903057,-0.408149451,-1.661262497,-3.916403275,0.593878282,-0.588050292,-3.304071548,2.127970963
-28.3,-2.476631114,-3.595217691,-1.358044537,-4.423971322,-5.883043618,-2.964899026,-5.015541788,-8.539970157,-1.491113419,-4.247626892,-8.171923898,-0.323329887
-28.35,-2.440429354,-3.552744594,-1.328114114,-4.347362904,-5.761436147,-2.933289661,-4.564931964,-7.719214611,-1.410649317,-3.00606546,-6.49220614,0.48007522
-28.4,-2.815082502,-4.068748356,-1.561416647,-4.015788075,-5.56167817,-2.469897979,-4.976802254,-7.439204495,-2.514400013,-2.465194886,-5.025926673,0.095536901
-28.45,-2.693883224,-3.957805654,-1.429960794,-4.296063622,-5.864385874,-2.72774137,-5.146265943,-7.724161339,-2.568370548,-2.308029352,-4.953485361,0.337426657
-28.5,-2.865105436,-4.134759129,-1.595451743,-4.166739856,-5.818297922,-2.515181789,-4.961125838,-7.74271114,-2.179540535,-1.892841768,-4.91010785,1.124424314
-28.55,-2.655214837,-3.977366608,-1.333063066,-4.670589771,-6.60479775,-2.736381793,-3.889751948,-6.940305547,-0.839198349,-0.324821155,-3.453249942,2.803607632
-28.6,-1.215653505,-2.136070522,-0.295236488,-1.606230279,-2.91843375,-0.294026807,0.150830704,-2.447467178,2.749128586,1.876668311,-1.145494633,4.898831255
-28.65,-1.761918823,-3.059778165,-0.464059481,-2.720606185,-4.352159709,-1.089052661,-1.571662442,-4.569371169,1.426046284,-0.105287342,-3.483595224,3.273020539
-28.7,-1.216239113,-2.404823087,-0.027655139,-2.498545196,-4.307465813,-0.689624578,-2.248486437,-4.696971518,0.199998644,-0.447060791,-2.871468911,1.977347328
-28.75,-0.993655014,-2.28775926,0.300449232,-1.139962755,-2.958661192,0.678735682,-1.5887919,-4.049321843,0.871738043,0.177940349,-2.429557706,2.785438404
-28.8,-0.772270855,-1.871556516,0.327014806,-1.334863083,-2.975233239,0.305507074,-1.698713792,-4.082351052,0.684923469,-1.512112446,-4.612034822,1.58780993
-28.85,-1.030379109,-2.150941353,0.090183135,-1.923343048,-3.553076892,-0.293609204,-3.056184029,-5.570648404,-0.541719655,-2.240015669,-5.373468826,0.893437488
-28.9,-1.295093973,-2.149949089,-0.440238858,-1.930950497,-3.134129374,-0.72777162,-0.717638312,-2.427526053,0.99224943,1.191549871,-0.882481278,3.265581021
-28.95,-1.077000132,-1.978425767,-0.175574497,-1.564193746,-2.79895329,-0.329434202,-0.766516319,-2.578341772,1.045309134,1.104786491,-1.065752307,3.275325289
-29,0.049514304,-1.018821419,1.117850028,0.100511976,-1.134822616,1.335846569,0.137098244,-1.511469921,1.785666409,0.398761254,-1.79189586,2.589418369
-29.05,0.265722146,-0.792432358,1.323876649,0.550525796,-0.679889655,1.780941247,0.445667107,-1.113625593,2.004959806,0.508532002,-1.655790101,2.672854106
-29.1,-1.849416315,-2.755671961,-0.943160669,-2.164241859,-3.276319738,-1.05216398,-1.881809957,-3.49394147,-0.269678444,-0.095858297,-1.804060992,1.612344397
-29.15,-2.013120568,-2.884811947,-1.14142919,-2.186062111,-3.301017307,-1.071106915,-1.997681397,-3.750269735,-0.245093058,0.847235988,-0.876080817,2.570552794
-29.2,-1.16200405,-2.383708559,0.05970046,-1.984231378,-3.512199445,-0.456263311,-3.0220409,-5.243407749,-0.800674051,1.242012192,-1.307002872,3.791027255
-29.25,-1.226605597,-2.398381332,-0.054829861,-1.575356347,-3.026871731,-0.123840963,-1.759255545,-3.768905374,0.250394284,1.858325714,-0.745924527,4.462575955
-29.3,-0.77080922,-1.453402687,-0.088215753,-0.259901254,-1.417730117,0.897927608,-0.501236197,-2.712020634,1.709548241,0.711458392,-1.516782943,2.939699727
-29.35,-1.120472265,-1.864862817,-0.376081714,-0.26008444,-1.482812242,0.962643362,-0.395654999,-2.629343674,1.838033676,0.459132689,-1.772760429,2.691025807
-29.4,-1.536338595,-2.62766857,-0.44500862,-1.821530723,-3.326492176,-0.31656927,-3.05256928,-5.088668184,-1.016470377,-2.401290296,-4.737727982,-0.064852611
-29.45,-1.103377367,-2.219458505,0.012703771,-1.232783973,-2.768654005,0.30308606,-2.326001774,-4.303111563,-0.348891984,-2.365424652,-4.70463312,-0.026216185
-29.5,-1.025155309,-2.003309281,-0.047001338,-1.834234259,-3.240411547,-0.42805697,-3.470109117,-5.4057095,-1.534508734,-2.03964814,-4.180822987,0.101526707
-29.55,-1.478722672,-2.460634559,-0.496810785,-1.950326028,-3.354844728,-0.545807329,-3.719963369,-5.725397273,-1.714529465,-1.566446673,-4.119118729,0.986225384
-29.6,-0.386499685,-1.489998229,0.716998858,-2.56202554,-4.26370504,-0.86034604,-4.617166573,-6.986619461,-2.247713684,-5.782494171,-9.029684214,-2.535304128
-29.65,-0.435528095,-1.520416681,0.649360491,-2.416859102,-4.082453042,-0.751265161,-5.106850071,-7.387450446,-2.826249697,-6.376720616,-9.304216758,-3.449224473
-29.7,-0.469527176,-1.456137914,0.517083561,-2.57901459,-3.891562938,-1.266466242,-5.904547981,-8.149216724,-3.659879238,-6.664427228,-9.251201196,-4.07765326
-29.75,-0.429551158,-1.643174124,0.784071808,-2.571208066,-4.449498235,-0.692917898,-5.443078072,-8.219567123,-2.666589021,-6.187760322,-9.166010226,-3.209510418
-29.8,-0.600656458,-2.038741319,0.837428403,-1.864928778,-3.415539493,-0.314318064,-4.232932838,-6.441748551,-2.024117125,-8.51216829,-11.15608459,-5.868251986
-29.85,-1.609813002,-3.638245325,0.418619321,-2.697199912,-4.583902454,-0.81049737,-6.39619187,-8.9800822,-3.812301541,-11.50810417,-14.35849092,-8.657717423
-29.9,0.648237106,-0.473832981,1.770307193,-2.245547074,-4.337832528,-0.15326162,-4.592375804,-7.053102237,-2.13164937,-10.66985271,-14.22085275,-7.118852674
-29.95,-0.122549244,-1.289592556,1.044494069,-3.182615072,-5.262872196,-1.102357947,-5.341182637,-7.792393694,-2.88997158,-11.42084207,-15.20599872,-7.635685424
-30,-0.458927764,-1.972009669,1.054154141,-2.543033032,-4.832336634,-0.25372943,-5.958091402,-8.898791515,-3.017391289,-7.199971312,-10.56391487,-3.83602776
-30.05,-0.970555211,-2.368165176,0.427054754,-2.286962115,-4.425265293,-0.148658936,-4.227119626,-6.667771612,-1.78646764,-5.586793526,-8.809781994,-2.363805057
-30.1,-1.081431991,-2.010268627,-0.152595356,-3.319808801,-5.281303448,-1.358314154,-5.448707391,-8.371086322,-2.526328461,-8.867329525,-12.49098246,-5.243676594
-30.15,-1.279397474,-2.25777744,-0.301017509,-3.416369455,-5.508576912,-1.324161998,-4.842562015,-7.646529413,-2.038594616,-8.397869194,-12.10284767,-4.692890714
-30.2,-1.259369689,-2.204919529,-0.31381985,-2.515642642,-4.842461262,-0.188824023,-4.968939239,-7.983758492,-1.954119985,-8.690056669,-12.15638812,-5.223725216
-30.25,-1.16547922,-2.191967026,-0.138991413,-2.753775358,-5.231586321,-0.275964394,-5.316209175,-8.617071586,-2.015346764,-9.153737516,-12.75442663,-5.553048405
-30.3,0.47320386,-0.804108044,1.750515764,-2.758999457,-4.82673687,-0.691262045,-7.752263009,-11.27399651,-4.230529511,-10.37474974,-14.3799999,-6.369499575
-30.35,0.677988372,-0.490650729,1.846627473,-2.183398781,-4.237879364,-0.128918197,-7.301582965,-10.75903833,-3.844127603,-10.11226481,-14.01496586,-6.209563755
-30.4,-2.070794032,-3.66641812,-0.475169943,-5.621849733,-8.421423746,-2.822275719,-9.431177481,-12.94250373,-5.919851234,-15.58248456,-19.6474874,-11.51748172
-30.45,-2.324830182,-3.951760083,-0.697900281,-6.055104931,-8.88636193,-3.223847931,-9.815355044,-13.49702514,-6.133684948,-15.08586275,-19.58683402,-10.58489148
-30.5,-1.021117624,-2.352938265,0.310703017,-5.041261413,-7.948376342,-2.134146484,-9.462220677,-14.34366254,-4.580778811,-16.18157816,-22.07840814,-10.28474818
-30.55,-0.569616969,-2.056595723,0.917361785,-4.005955627,-7.042815598,-0.969095657,-7.728801086,-12.65050942,-2.807092754,-14.16529181,-19.65862769,-8.671955923
-30.6,-2.581692472,-5.855080332,0.691695388,-3.894068294,-7.860182862,0.072046273,-5.208185141,-9.367801459,-1.048568823,-7.213059515,-12.27027815,-2.155840883
-30.65,-3.326204804,-6.417179406,-0.235230203,-4.286429531,-7.922328956,-0.650530106,-4.709478126,-8.37448223,-1.044474022,-6.035984039,-11.25591063,-0.816057453
-30.7,-2.016635371,-3.057607637,-0.975663106,-4.747433869,-7.485564404,-2.009303334,-7.364398506,-12.0218759,-2.706921109,-11.72558305,-16.52426557,-6.926900525
-30.75,-1.478801656,-2.544251281,-0.413352031,-4.272158588,-7.10633811,-1.437979067,-4.375299252,-8.883707857,0.133109353,-7.020839155,-11.98290436,-2.058773949
-30.8,-3.236012899,-5.332203825,-1.139821974,-5.165295684,-9.78137845,-0.549212917,-5.711339951,-10.98732927,-0.435350635,-5.954881243,-11.26929648,-0.640466011
-30.85,-2.929700415,-4.840460638,-1.018940192,-4.906647689,-9.098687893,-0.714607485,-4.523226736,-9.421416607,0.374963135,-4.582087407,-9.212502099,0.048327285
-30.9,-0.164833284,-1.820304331,1.490637763,-3.145315859,-5.739574129,-0.551057588,-3.957763397,-7.379286397,-0.536240398,-11.03503537,-15.45056407,-6.619506661
-30.95,-0.341899674,-2.02295705,1.339157701,-3.136649799,-5.645202061,-0.628097538,-4.456849225,-7.827513073,-1.086185378,-11.40569313,-15.74468557,-7.066700685
-31,-1.057095004,-2.184172185,0.069982177,-3.928878887,-6.454151283,-1.403606491,-9.255024843,-12.47942297,-6.030626716,-10.01460455,-13.71385914,-6.315349947
-31.05,-1.881991334,-2.925051755,-0.838930913,-4.987031399,-7.438000255,-2.536062544,-10.27384314,-13.4289531,-7.118733181,-10.56039829,-14.49951729,-6.621279281
-31.1,-0.182848372,-1.311648254,0.94595151,-2.374153482,-4.396455066,-0.351851897,-2.242497407,-5.893462448,1.408467635,-6.498792719,-9.489263365,-3.508322073
-31.15,-0.391887164,-1.481550139,0.69777581,-1.661192602,-3.764883111,0.442497907,-3.214479744,-6.039012484,-0.389947003,-8.366778516,-10.83492118,-5.898635849
-31.2,1.471047756,-0.217274473,3.159369985,1.173083516,-1.791901262,4.138068295,-1.157455279,-4.24249061,1.927580052,-6.550299097,-9.446936486,-3.653661708
-31.25,1.592189257,0.095373023,3.089005492,2.085626607,-0.436304706,4.607557919,-0.940338208,-3.689076682,1.808400266,-5.75639442,-8.273766438,-3.239022402
-31.3,-2.097387883,-4.816056973,0.621281208,-2.912826037,-9.376871281,3.551219207,-2.267927313,-9.898338874,5.362484247,-3.410326421,-11.16444532,4.343792474
-31.35,-0.19855316,-2.129489874,1.732383555,-1.235146321,-5.394433227,2.924140585,-2.524978454,-8.604430305,3.554473397,-5.213952734,-11.61171075,1.183805277
-31.4,-0.621384276,-1.72106739,0.478298838,-5.399617089,-8.628870946,-2.170363231,-3.62142774,-8.646281466,1.403425986,-1.911448327,-5.609095198,1.786198544
-31.45,-0.619580534,-1.793365684,0.554204615,-5.148443519,-8.614453013,-1.682434025,-2.515041177,-6.959473119,1.929390765,-0.826429829,-4.335202505,2.682342847
-31.5,0.39312371,-1.247230843,2.033478263,-1.991856541,-4.897744024,0.914030942,-1.127035442,-5.411806323,3.157735438,-3.353476156,-8.605781119,1.898828808
-31.55,-0.042865421,-1.274946717,1.189215875,-2.484319744,-5.152378175,0.183738688,0.186240843,-3.914812557,4.287294242,-1.501531359,-6.571237073,3.568174355
-31.6,-1.050427252,-3.386501416,1.285646912,-2.793241544,-7.037050381,1.450567293,-3.241792024,-9.009196171,2.525612124,-3.387095298,-7.597629731,0.823439134
-31.65,-1.34271332,-3.515726182,0.830299542,-3.359262885,-7.368153979,0.649628209,-5.702855316,-11.65093083,0.245220195,-7.927520743,-14.00554285,-1.849498639
-31.7,-0.710973311,-2.627269792,1.20532317,-0.793461605,-3.932506472,2.345583263,-3.966778486,-9.073773341,1.140216368,-4.72685924,-10.07427703,0.620558554
-31.75,-0.65948123,-2.519605988,1.200643529,-1.050518115,-4.069001765,1.967965535,-4.554523486,-10.00212444,0.893077469,-8.170824432,-15.33441898,-1.007229889
-31.8,-1.277171413,-3.211540367,0.657197541,-1.521021657,-5.736851498,2.694808184,-2.724476057,-9.669835147,4.220883034,7.383447477,2.983699957,11.783195
-31.85,-1.053024687,-3.002016314,0.895966939,-2.871681127,-7.45731974,1.713957487,-2.43909637,-8.662117028,3.783924289,-1.060519048,-9.187888415,7.066850319
-31.9,-1.563122504,-3.910272698,0.78402769,-5.639600015,-9.966436647,-1.312763383,-5.368480576,-10.12546858,-0.611492576,-5.514253999,-12.31509868,1.286590684
-31.95,-1.76540582,-4.579193268,1.048381629,-5.718227835,-10.4011237,-1.035331969,-5.086373932,-10.61983002,0.447082153,-5.510193746,-13.2510723,2.230684812
-32,0.75930246,-1.233474654,2.752079574,-0.863698664,-4.143538987,2.416141659,0.445618058,-4.444471154,5.33570727,0.60537318,-4.551468342,5.762214701
-32.05,-1.011929861,-3.34472532,1.320865597,-0.965849471,-4.614485861,2.682786918,-1.295646264,-7.223365855,4.632073327,0.238162184,-5.503695872,5.98002024
-32.1,-0.124452037,-2.605879398,2.356975324,-0.704912159,-5.679518982,4.269694665,-0.021781278,-5.567728328,5.524165772,2.57944431,-2.488731549,7.64762017
-32.15,-1.970633153,-3.960777243,0.019510937,-5.016181872,-9.098019354,-0.934344391,-6.826231391,-12.56213271,-1.090330073,-3.305475505,-10.1698562,3.558905189
-32.2,3.645008209,1.50668703,5.783329388,4.047255564,1.115067258,6.979443869,-0.185669377,-5.797987082,5.426648328,-9.099545833,-15.34269494,-2.856396725
-32.25,2.120409059,0.175721523,4.065096595,4.385116523,1.385863108,7.384369937,2.090601961,-3.282957383,7.464161305,-6.804140871,-12.08907047,-1.519211269
-32.3,-0.458562325,-2.073847461,1.156722812,-2.053478934,-5.604245751,1.497287883,0.125121224,-5.000931831,5.251174279,-1.507649529,-6.037014907,3.021715848
-32.35,-0.892745703,-2.637727729,0.852236323,-3.198710866,-7.089099392,0.691677659,0.309796728,-5.535260029,6.154853485,-2.273441691,-6.995879879,2.448996497
-32.4,1.273075264,-0.535692619,3.081843147,3.678224765,0.068234547,7.288214984,2.644489798,-1.860297506,7.149277103,-8.156941451,-17.56598349,1.252100583
-32.45,0.463881832,-1.320504901,2.248268564,3.543949399,0.010314359,7.077584439,0.967870657,-3.415046293,5.350787607,-6.657861384,-14.31384185,0.99811908
-32.5,-1.035409146,-3.964090411,1.893272119,4.033251281,-0.563950981,8.630453543,-5.193394945,-10.05997171,-0.326818183,-7.60440504,-13.55183083,-1.656979249
-32.55,-0.667262556,-2.558142028,1.223616916,3.451866893,-0.438880906,7.342614692,-5.215224694,-7.963759988,-2.466689401,-8.633467633,-13.18352217,-4.083413097
-32.6,-1.429452128,-4.76805581,1.909151554,-2.648788155,-8.660525286,3.362948975,-6.206477632,-14.39835481,1.985399541,-5.422922054,-14.6662514,3.820407295
-32.65,-2.340872049,-5.150529651,0.468785553,-4.585888244,-10.29216665,1.120390163,-7.295374175,-13.88323372,-0.707514634,-7.030093331,-14.45322555,0.393038884
-32.7,0.577740154,-2.339253554,3.494733863,0.229321016,-3.766276955,4.224918987,-5.528113498,-11.8958268,0.839599809,-9.424367929,-15.63236663,-3.216369231
-32.75,-0.171997169,-3.106265143,2.762270805,-0.261146314,-4.086014756,3.563722127,-3.38122799,-9.152370545,2.389914564,-7.500705662,-14.11932886,-0.882082459
-32.8,0.471524374,-3.520486849,4.463535596,-14.19414253,-34.21378818,5.825503112,-14.73774622,-31.15889284,1.6834004,-12.6201285,-33.66510459,8.424847593
-32.85,-1.126178077,-4.11696078,1.864604626,-7.58134718,-21.59758442,6.434890064,-9.175942038,-20.28909566,1.937211582,-5.68926879,-19.75735613,8.378818556
-32.9,1.531411828,0.20434307,2.858480586,1.949577926,-1.287133299,5.18628915,-4.017504204,-8.280467271,0.245458862,-7.241697599,-12.25291425,-2.230480943
-32.95,0.937454217,-0.569447961,2.444356395,2.161962966,-1.302970032,5.626895963,-5.838952678,-9.720271463,-1.957633892,-9.562167293,-14.69074213,-4.433592454
-33,1.569241414,-0.817816595,3.956299423,-0.854483016,-5.009222877,3.300256844,-4.115296888,-9.561853249,1.331259473,-11.5464014,-18.47720062,-4.615602177
-33.05,1.023716357,-0.861631541,2.909064255,-0.078130788,-4.16162795,4.005366373,-0.022231074,-5.150576367,5.106114219,-2.510481278,-10.23070347,5.209740918
-33.1,-0.980979609,-2.469885147,0.507925928,-0.544593608,-4.037890377,2.948703161,-1.365277521,-5.019385025,2.288829983,-8.6515245,-11.36896713,-5.934081867
-33.15,-1.2802353,-2.69971331,0.13924271,-1.828962782,-5.633307203,1.97538164,-1.222736218,-4.865497779,2.420025342,-9.846559381,-13.73855741,-5.954561355
-33.2,-1.47584754,-3.222127426,0.270432346,-2.656868772,-5.863841348,0.550103805,-0.576765061,-4.955122286,3.801592164,-3.928187044,-7.097655696,-0.758718391
-33.25,-1.132446955,-2.574996975,0.310103064,-0.828184742,-4.050670045,2.394300561,-0.026386465,-4.653164472,4.600391542,-2.963192904,-6.573964036,0.647578227
-33.3,-0.556014427,-2.123684013,1.011655159,-1.391070849,-2.834780585,0.052638888,-2.733973233,-5.805606981,0.337660514,-5.929376756,-8.832908291,-3.025845221
-33.35,-1.324134037,-2.526116957,-0.122151117,-1.466452634,-2.958777619,0.025872351,-3.089157132,-5.708458408,-0.469855856,-6.842149156,-9.838895904,-3.845402408
-33.4,-1.92015428,-3.963466298,0.123157738,-2.650485991,-5.75230252,0.451330538,-8.222975764,-13.12276727,-3.323184258,-5.931530898,-11.93139666,0.068334864
-33.45,-1.16638093,-2.207340994,-0.125420865,-0.859096994,-3.601179927,1.88298594,-6.662787201,-12.05757888,-1.267995523,-4.895587849,-11.40056441,1.609388714
-33.5,0.247091325,-1.557747691,2.05193034,-1.264235647,-3.995895514,1.467424221,-1.472422459,-5.562113681,2.617268762,-1.638961272,-5.969945259,2.692022715
-33.55,-0.462635588,-2.011826278,1.086555102,-1.35588906,-4.20626963,1.49449151,-2.141027673,-6.16922816,1.887172815,-2.293470076,-6.330681786,1.743741634
-33.6,0.300741569,-1.3500194,1.951502538,-3.332756761,-6.298462283,-0.36705124,-2.315733784,-6.215971089,1.584503521,-0.70807978,-4.488863106,3.072703547
-33.65,-0.002788847,-1.248396642,1.242818947,-2.011522706,-4.733623436,0.710578023,-0.332436159,-3.822885516,3.158013199,1.222322109,-3.340841089,5.785485307
-33.7,-1.514281667,-4.148680514,1.120117179,-5.50318257,-8.225964337,-2.780400802,-2.781775578,-5.683985816,0.12043466,-6.559893764,-9.428065374,-3.691722153
-33.75,-1.410202585,-4.168496117,1.348090947,-6.477923121,-10.86422892,-2.091617318,-3.336191226,-7.578540249,0.906157796,-6.071057626,-9.729720608,-2.412394644
-33.8,-2.871800759,-4.802720674,-0.940880844,-5.815259104,-8.891643015,-2.738875194,-8.232678789,-11.97116314,-4.494194442,-7.290830305,-11.42364979,-3.158010817
-33.85,-0.936216869,-2.928532964,1.056099226,-2.63785263,-5.478250038,0.202544778,-5.591624045,-8.941061834,-2.242186256,-6.626140025,-9.940348604,-3.311931446
-33.9,-0.945191904,-2.669011677,0.778627869,-0.305764528,-2.523749994,1.912220937,-0.013329362,-6.358848907,6.332190184,0.890545346,-1.859208145,3.640298837
-33.95,-0.427249506,-2.125659473,1.27116046,-0.977073364,-4.031726543,2.077579815,0.074196183,-4.882160906,5.030553272,-2.767674767,-6.50400657,0.968657037
-34,-1.673241126,-4.188260437,0.841778186,-7.043437527,-9.856776387,-4.230098667,-6.050784017,-11.50607356,-0.595494478,-6.098311162,-13.24855193,1.051929607
-34.05,-2.875901007,-5.10131849,-0.650483525,-5.78286106,-8.291841043,-3.273881077,-5.712217613,-11.61414583,0.1897106,-5.613333335,-12.62639257,1.399725902
-34.1,-0.006507825,-1.751906101,1.738890451,0.697671627,-3.647818,5.043161253,1.163117827,-4.927019296,7.25325495,0.642885017,-5.269246408,6.555016442
-34.15,-0.996913066,-2.802824256,0.808998125,-1.215033771,-4.505674071,2.075606529,-2.938903875,-7.645253743,1.767445993,-0.95851923,-5.563510633,3.646472173
-34.2,-0.214491755,-2.059092389,1.630108879,-4.984852271,-13.54817288,3.578468335,-3.116158379,-14.43680152,8.204484762,1.47526989,-7.259701173,10.21024095
-34.25,-2.567062371,-5.903804303,0.769679561,-6.220015687,-11.99750568,-0.442525699,-5.323736446,-12.51105397,1.863581082,6.244338274,-1.609648946,14.09832549
-34.3,0.433301208,-2.457555176,3.324157593,-3.005162422,-11.35006992,5.339745077,-0.027441538,-9.612243462,9.557360385,7.709085508,-2.023059192,17.44123021
