"Latitude","Mean","CI_lower","CI_upper"
11,-7.85107695905307,-9.0302666472153,-6.67188727089083
10.95,-7.7531133866648,-8.69878126972691,-6.8074455036027
10.9,-6.82882113413265,-7.75456603027089,-5.9030762379944
10.85,-8.29535124053763,-9.14532359209413,-7.44537888898113
10.8,-6.4687659453244,-7.17865760275519,-5.75887428789361
10.75,-6.8051761906791,-7.82731468544806,-5.78303769591013
10.7,-7.6233940789633,-8.47890770121253,-6.76788045671406
10.65,-6.79433850507372,-7.75953026434523,-5.8291467458022
10.6,-8.8774627065703,-10.0765866357464,-7.67833877739422
10.55,-6.74049702786635,-7.59813381943636,-5.88286023629633
10.5,-6.91792608551238,-7.64639099159183,-6.18946117943293
10.45,-7.23729340890268,-7.90864651280679,-6.56594030499856
10.4,-6.68611784276441,-7.4344747843065,-5.93776090122231
10.35,-8.41526318017,-9.2771207901682,-7.5534055701718
10.3,-6.41876520828708,-7.03144348415848,-5.80608693241568
10.25,-7.27041367198535,-8.18609666327997,-6.35473068069073
10.2,-8.43541524621454,-9.36124419471033,-7.50958629771874
10.15,-6.20730836672869,-6.7935921776466,-5.62102455581079
10.1,-7.61075133521088,-8.48170531280552,-6.73979735761624
10.05,-7.0668840717855,-7.77654140190331,-6.35722674166768
10,-6.66127699597826,-7.42633837000245,-5.89621562195408
9.95,-7.55769617191651,-8.27200855021496,-6.84338379361805
9.9,-6.85957546276773,-7.68184386169425,-6.03730706384122
9.85,-7.29871665534252,-8.02019237733215,-6.57724093335289
9.8,-6.93961279338811,-7.77099693549592,-6.1082286512803
9.75,-6.31861719116255,-6.96520427414355,-5.67203010818154
9.7,-7.94071058873443,-8.80730482011146,-7.0741163573574
9.65,-7.48968203644162,-8.44539997685117,-6.53396409603207
9.6,-7.90835571056545,-8.66722489490347,-7.14948652622742
9.55,-6.87207579161034,-7.69033265443124,-6.05381892878943
9.5,-6.99526132175938,-7.5981342238677,-6.39238841965107
9.45,-7.02191380468551,-7.6746325048309,-6.36919510454012
9.4,-6.71026023165028,-7.51011831815065,-5.91040214514991
9.35,-8.13236237109884,-9.01022981333642,-7.25449492886126
9.3,-7.29557168081118,-8.26469405236642,-6.32644930925595
9.25,-7.47651788347866,-8.37604349723258,-6.57699226972475
9.2,-8.789330928578,-9.76579235271827,-7.81286950443772
9.15,-7.33854638688567,-8.27288370210603,-6.40420907166531
9.1,-9.45907502777445,-10.4071721571555,-8.51097789839339
9.05,-8.07794614293009,-9.04963442890669,-7.1062578569535
9,-7.19034659921918,-7.82927668905636,-6.55141650938199
8.95,-7.95684303765102,-8.72337242454378,-7.19031365075825
8.9,-7.61165775306548,-8.45072666947413,-6.77258883665683
8.85,-11.0705766149657,-12.2776870183029,-9.86346621162844
8.8,-8.448656704839,-9.3848887467663,-7.5124246629117
8.75,-8.40400952852307,-9.32379217546127,-7.48422688158487
8.7,-9.9061045768729,-10.9370595237329,-8.87514963001294
8.65,-8.06150235746971,-8.99523286748469,-7.12777184745472
8.6,-9.96744002134501,-10.9472627722707,-8.98761727041928
8.55,-8.84439176180667,-9.72384234466485,-7.9649411789485
8.5,-9.2795207723172,-10.16802381285,-8.3910177317844
8.45,-10.4538524732177,-11.5529141390741,-9.35479080736127
8.4,-8.82710030532463,-9.75407238151441,-7.90012822913484
8.35,-11.2005348378517,-12.2567820131056,-10.1442876625979
8.3,-8.36524888165689,-9.07379379593867,-7.6567039673751
8.25,-9.13336066899242,-10.0706547878598,-8.19606655012502
8.2,-10.1350335645421,-11.2800211182042,-8.99004601087996
8.15,-9.20772795966072,-10.1264750239734,-8.28898089534808
8.1,-10.6142857257511,-11.7337620706064,-9.49480938089578
8.05,-9.16094436542985,-10.2326649359134,-8.08922379494634
8,-8.81887461877822,-9.6332720994399,-8.00447713811655
7.95,-10.0123140080809,-11.1518943490675,-8.87273366709426
7.9,-8.59417721480311,-9.41144807111926,-7.77690635848696
7.85,-11.6373323027425,-12.712953406628,-10.561711198857
7.8,-10.172220383011,-11.3863018024582,-8.95813896356373
7.75,-10.232347248131,-11.4458236789438,-9.01887081731833
7.7,-11.9843500929705,-13.5049637398008,-10.4637364461402
7.65,-9.58218212961141,-10.6668382290462,-8.49752603017659
7.6,-11.7693580636579,-13.3397702019974,-10.1989459253184
7.55,-10.5549908750648,-11.9927468263544,-9.11723492377519
7.5,-10.7339198365418,-12.0555108047362,-9.4123288683474
7.45,-10.1980550249433,-11.1969968757728,-9.19911317411377
7.4,-7.9260910774247,-8.87443741009479,-6.97774474475461
7.35,-10.7313357591091,-11.9170515939768,-9.54561992424141
7.3,-8.92735672639875,-9.85768684999253,-7.99702660280496
7.25,-10.0104475119207,-11.0373210313175,-8.98357399252392
7.2,-10.1330796302123,-11.0454188674253,-9.22074039299932
7.15,-8.0062181791223,-8.85334998871789,-7.15908636952671
7.1,-9.62363464775687,-10.6649582510061,-8.58231104450761
