,-1 year,,,+1 year,,,+3 years,,,+5 years,,
Latitude,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper
-23.3,0.24383049,-1.697105518,2.184766499,-1.983348436,-3.792165053,-0.174531818,-4.307560758,-7.621644945,-0.99347657,-3.575210423,-7.29422744,0.143806595
-23.35,-0.682329463,-1.622991198,0.258332273,-2.441826943,-3.898936078,-0.984717808,-4.57000473,-6.770198197,-2.369811262,-5.805549897,-9.010653124,-2.60044667
-23.4,0.36631542,-0.445884938,1.178515777,-0.645120777,-2.345444984,1.055203431,-3.520035457,-6.858412486,-0.181658429,-3.591034552,-6.912182489,-0.269886615
-23.45,0.397516543,-0.43721476,1.232247845,-0.298918906,-1.717056892,1.119219081,-1.011186485,-3.504189097,1.481816126,-3.737541033,-7.100326927,-0.374755138
-23.5,-0.830181455,-3.20090586,1.54054295,0.213054147,-1.675012861,2.101121156,1.393304872,-0.615203694,3.401813439,1.989261683,-0.606185271,4.584708638
-23.55,-0.178193525,-0.902899274,0.546512225,-0.045652197,-1.337113626,1.245809231,-1.194837066,-3.405920563,1.016246431,-1.118103282,-3.883186323,1.64697976
-23.6,-0.932797384,-1.924185894,0.058591125,-0.925555552,-2.305941891,0.454830788,-4.520824671,-7.53442234,-1.507227003,-8.494394748,-12.90061144,-4.088178059
-23.65,0.209097637,-0.758579418,1.176774692,-2.363750017,-4.509380054,-0.21811998,-4.293594085,-8.088800551,-0.49838762,-2.943584279,-5.809153447,-0.07801511
-23.7,0.489477005,-0.96297625,1.94193026,-0.83083331,-2.401337039,0.73967042,-3.248333261,-6.497642785,0.000976263,-2.316009907,-4.916554434,0.284534621
-23.75,0.669197553,-0.598839462,1.937234569,-1.126165021,-2.656422,0.404091958,-0.138059708,-2.365204804,2.089085388,-3.800187257,-7.386047201,-0.214327313
-23.8,-0.594368279,-1.622234092,0.433497535,-1.317473108,-3.209488401,0.574542185,-1.947841735,-4.816332425,0.920648956,-2.814801727,-6.809177347,1.179573893
-23.85,-1.633088853,-2.766809639,-0.499368067,-2.519360454,-4.283341244,-0.755379664,-4.231889209,-7.410653488,-1.05312493,-3.407992457,-6.186362415,-0.629622498
-23.9,-1.531323958,-3.050038653,-0.012609264,-1.309289614,-3.738573253,1.119994025,-1.534858691,-4.474543047,1.404825664,-1.108369875,-5.801598952,3.584859203
-23.95,-0.493200525,-1.195998493,0.209597444,-1.725947383,-2.703498514,-0.748396251,-0.742997068,-2.207762423,0.721768286,0.794630844,-1.351016599,2.940278286
-24,-0.25229736,-1.448096274,0.943501553,-1.427872348,-2.33429907,-0.521445627,-2.685699718,-5.814971906,0.44357247,-1.359205285,-4.878573455,2.160162884
-24.05,-0.186701767,-1.195237615,0.821834081,-0.153101596,-1.577749419,1.271546226,-0.139591384,-2.342869368,2.063686599,1.890721293,-0.995172667,4.776615252
-24.1,-0.074979007,-0.884947999,0.734989984,-0.431853918,-1.644488994,0.780781158,1.647760514,-0.475620929,3.771141958,1.623658892,-0.808398984,4.055716768
-24.15,0.031541602,-0.793112816,0.856196021,-0.697556819,-2.414141336,1.019027698,1.390845615,-0.968388229,3.750079459,0.303556323,-2.785993751,3.393106398
-24.2,-0.47130921,-1.412349807,0.469731387,-1.491130956,-2.967205801,-0.01505611,-0.363289114,-3.159529226,2.432950997,-0.904752763,-4.582356335,2.772850809
-24.25,-0.647573491,-1.676217395,0.381070414,-1.443413188,-3.04293504,0.156108663,-1.307122053,-4.318130451,1.703886345,-1.976230981,-4.791601807,0.839139846
-24.3,-0.270918691,-1.026175701,0.48433832,-1.80175759,-3.739726432,0.136211253,-3.258327871,-6.087790516,-0.428865225,-3.224610747,-6.129131315,-0.32009018
-24.35,-0.568563809,-1.537010561,0.399882943,-2.650987637,-4.040433417,-1.261541858,-2.377335533,-4.262785145,-0.491885922,-2.13471869,-4.33154859,0.062111211
-24.4,-1.133513107,-1.890019243,-0.377006972,-3.07224239,-4.812833441,-1.331651338,-2.330943287,-4.787822963,0.125936389,-3.110430971,-6.990089643,0.769227701
-24.45,-0.380642564,-1.138883102,0.377597973,-1.564260358,-2.977641627,-0.15087909,-0.174059407,-2.331766094,1.98364728,-0.08948369,-3.169358669,2.990391289
-24.5,-0.401806637,-1.367526757,0.563913482,-1.126397512,-2.915456633,0.662661609,-1.299611072,-4.66483822,2.065616076,-1.586296808,-5.379810964,2.207217347
-24.55,-0.118822915,-0.746629168,0.508983337,-1.55950309,-3.498004052,0.378997871,-1.863893083,-4.235413484,0.507627317,-3.037529978,-6.410168598,0.335108641
-24.6,-0.245229503,-1.358343413,0.867884407,-2.077215198,-3.654623604,-0.499806792,-2.0004293,-3.991450006,-0.009408594,-2.472201884,-5.156780934,0.212377165
-24.65,0.286408264,-0.85587784,1.428694368,-1.788999999,-4.068534127,0.490534128,-2.318584535,-5.974847642,1.337678571,-4.883740536,-8.644555808,-1.122925263
-24.7,-0.464303087,-1.474020426,0.545414251,-2.391006292,-3.897514639,-0.884497944,-3.580874101,-6.285577432,-0.876170769,-4.943358715,-8.574761455,-1.311955975
-24.75,-0.779591477,-1.57852506,0.019342106,-2.343506511,-4.044283707,-0.642729315,-1.264120266,-3.860123361,1.33188283,-3.200901464,-5.272250058,-1.12955287
-24.8,-0.28346291,-1.074999824,0.508074005,-3.990000003,-6.410861217,-1.56913879,-2.501474638,-4.670987508,-0.331961768,-6.149702566,-10.18258032,-2.116824809
-24.85,-0.307124379,-1.702335699,1.08808694,-3.846878601,-5.208207773,-2.48554943,-5.27501456,-7.532912046,-3.017117074,-7.375281695,-10.12137145,-4.629191936
-24.9,-1.081676211,-2.004253545,-0.159098876,-2.658353664,-4.358030245,-0.958677082,-2.494320642,-4.911375436,-0.077265847,-5.967435411,-9.068718451,-2.866152371
-24.95,-0.178058351,-0.725621527,0.369504824,-2.419951232,-4.259128682,-0.580773783,-3.29039711,-5.885680473,-0.695113747,-5.956739573,-8.83175816,-3.081720987
-25,-0.163957254,-0.684233456,0.356318947,-1.102488275,-2.114175982,-0.090800568,-1.043332411,-2.794883513,0.708218691,-3.760987205,-5.896985205,-1.624989206
-25.05,-0.086184132,-0.706642474,0.534274211,-2.022292698,-3.45224048,-0.592344917,-2.909682021,-4.763228668,-1.056135374,-4.261121075,-6.633540151,-1.888701998
-25.1,-0.366570757,-1.001045771,0.267904257,-1.351940314,-2.632718247,-0.07116238,-2.792861711,-5.110728912,-0.47499451,-5.857640347,-8.801524733,-2.913755962
-25.15,-0.507893607,-1.142008203,0.126220989,-4.287333309,-6.122271911,-2.452394707,-3.323134867,-5.568854907,-1.077414827,-5.234264629,-7.829684242,-2.638845016
-25.2,-0.327495683,-1.084907225,0.429915858,-3.052937835,-4.332598627,-1.773277043,-2.468918895,-4.781336733,-0.156501057,-4.552010398,-7.332093774,-1.771927022
-25.25,-0.159735439,-0.928479326,0.609008448,-2.807134846,-4.183413015,-1.430856678,-2.865649955,-5.564656578,-0.166643332,-4.877972868,-7.964838322,-1.791107415
-25.3,-0.723203107,-2.289268196,0.842861983,-5.728050312,-7.780595263,-3.675505361,-3.135406327,-5.884720211,-0.386092443,-4.775012544,-8.346103187,-1.203921901
-25.35,-0.237506167,-0.973378241,0.498365906,-3.287696972,-4.707475472,-1.867918472,-0.199996847,-2.37964478,1.979651085,1.542586445,-1.005299619,4.09047251
-25.4,-0.091430028,-0.778939142,0.596079087,-4.388333328,-6.16682017,-2.609846486,-2.972942707,-5.607132994,-0.338752419,-3.499581508,-6.39683098,-0.602332036
-25.45,-0.2828597,-1.065165495,0.499446095,-1.426089405,-2.698412871,-0.153765939,-1.554594116,-3.471092864,0.361904633,-2.359587804,-4.950239147,0.231063538
-25.5,-1.209787318,-1.958927117,-0.460647519,-3.130611127,-4.258083025,-2.003139228,-2.300797036,-4.219987958,-0.381606114,-1.014789036,-3.489140543,1.45956247
-25.55,-1.056989571,-1.935801318,-0.178177823,-3.69644444,-5.403838959,-1.98904992,-4.387363625,-6.667544829,-2.107182421,-3.86569669,-6.335775811,-1.395617569
-25.6,-0.314006812,-1.060323994,0.432310371,-1.569080453,-2.858278808,-0.279882099,-3.587657144,-5.684698578,-1.49061571,-3.022115961,-5.697784893,-0.34644703
-25.65,-0.543460622,-1.293751026,0.206829782,-3.230120501,-5.259114295,-1.201126708,-4.182449462,-7.31566691,-1.049232014,-3.094324433,-6.667260686,0.47861182
-25.7,-0.106383005,-0.725535604,0.512769594,-1.007839499,-2.433791786,0.418112789,-2.327064992,-4.453142318,-0.200987666,-0.530187854,-3.156067786,2.095692078
-25.75,-0.757001649,-1.567272442,0.053269143,-2.261062459,-4.011544716,-0.510580201,-1.722547717,-3.839902714,0.39480728,-0.934258118,-3.252113007,1.383596771
-25.8,-1.105999171,-1.978554234,-0.233444108,-2.23404908,-4.121694509,-0.346403651,-2.00689147,-3.867014857,-0.146768082,-0.567701933,-2.499255989,1.363852123
-25.85,-0.787877545,-1.700610577,0.124855488,-4.175256406,-5.790658408,-2.559854404,-3.826327265,-6.405747109,-1.24690742,-1.251986287,-4.130096373,1.6261238
-25.9,-1.31266786,-2.409250023,-0.216085697,-2.112624119,-3.58908826,-0.636159977,-2.980846236,-5.588906414,-0.372786057,-0.391541596,-3.552187193,2.769104001
-25.95,-0.310264733,-1.156620781,0.536091316,-1.989464271,-3.116257808,-0.862670734,-2.345257018,-4.716508671,0.025994635,-1.157319098,-4.165094127,1.850455931
-26,-0.273306487,-0.96675781,0.420144837,-2.550903602,-3.891950147,-1.209857058,-2.741734322,-4.942716713,-0.540751932,-2.968779093,-6.146062557,0.208504372
-26.05,-0.141335833,-0.766182449,0.483510783,-2.75250001,-4.443191079,-1.061808941,-2.991888128,-5.544846127,-0.43893013,-3.251981391,-6.77833725,0.274374467
-26.1,-0.851979195,-1.400306871,-0.30365152,-2.541913589,-3.774274548,-1.309552631,-2.110794419,-4.01791066,-0.203678178,-2.415502258,-5.16656749,0.335562973
-26.15,-0.393911266,-1.046864943,0.259042412,-1.926120224,-3.214398884,-0.637841565,-0.829097701,-2.669386218,1.011190817,-0.202314564,-2.15727556,1.752646432
-26.2,-0.61459837,-1.185845706,-0.043351033,-2.099111119,-3.197792506,-1.000429731,-1.294944159,-3.116091505,0.526203188,-1.344146265,-3.49070392,0.802411389
-26.25,-0.135488979,-0.787835809,0.51685785,-1.918409081,-3.018289546,-0.818528616,-1.320806622,-3.063502092,0.421888847,-1.542989423,-3.781585004,0.695606159
-26.3,-0.563951668,-1.209717954,0.081814619,-3.210292394,-4.375301807,-2.045282981,-3.708346683,-5.384072907,-2.032620459,-2.948551036,-4.959175679,-0.937926393
-26.35,-1.596003522,-2.209255235,-0.982751809,-2.037602325,-3.144383296,-0.930821355,-3.22933733,-5.028038825,-1.430635834,-2.847498893,-5.720754225,0.02575644
-26.4,-0.840030539,-1.410337194,-0.269723884,-2.53530383,-3.834960442,-1.235647218,-2.714010563,-4.766348198,-0.661672928,-2.141241704,-4.142741363,-0.139742045
-26.45,-0.310704174,-0.909591086,0.288182739,-2.123292665,-3.162122564,-1.084462766,-1.465615013,-3.231780013,0.300549987,-2.580198777,-4.72139136,-0.439006195
-26.5,-0.388840972,-1.048813508,0.271131564,-2.549874221,-3.907057958,-1.192690485,-2.194110099,-4.317852383,-0.070367816,-3.238011884,-5.647750758,-0.828273009
-26.55,-0.074133363,-0.780275376,0.63200865,-2.949018431,-4.69516432,-1.202872542,-1.79043119,-3.708720979,0.127858599,-1.956374843,-4.416361145,0.503611459
-26.6,-0.172857249,-0.971160856,0.625446357,-0.763167713,-1.842109765,0.31577434,-1.757596324,-3.555481175,0.040288527,-3.358859197,-5.686587449,-1.031130946
-26.65,-1.441573926,-2.199799221,-0.68334863,-2.64018295,-4.335962072,-0.944403828,-3.102844958,-6.082611664,-0.123078252,-3.119451723,-6.352366686,0.11346324
-26.7,-0.23598801,-1.403137108,0.931161089,-1.839341338,-3.464941206,-0.21374147,-1.509032825,-4.097077524,1.079011875,-0.618042125,-3.735515229,2.499430979
-26.75,-0.2349254,-1.099090119,0.629239319,-2.869873424,-3.998065926,-1.741680921,0.590703775,-2.172030856,3.353438405,-1.146767905,-4.480048854,2.186513044
-26.8,-0.536174444,-1.258073274,0.185724386,-3.259645427,-4.633067327,-1.886223526,-0.240889573,-2.121252828,1.639473683,-0.69530243,-3.005932815,1.615327955
-26.85,-1.465981189,-2.394204948,-0.537757429,-3.386506853,-4.751365256,-2.021648451,1.132403264,-0.690056192,2.95486272,1.754926325,-0.399639727,3.909492376
-26.9,-0.097940967,-0.881902784,0.686020851,-2.50145984,-4.259155531,-0.74376415,1.279191534,-1.083805404,3.642188472,2.535413441,-0.293826432,5.364653315
-26.95,0.067485552,-0.847433974,0.982405079,-2.946444469,-4.590033453,-1.302855485,-0.461542508,-2.862519829,1.939434812,1.027127133,-2.249288937,4.303543203
-27,-0.53434394,-1.230166941,0.161479061,-3.112384586,-4.548726314,-1.676042858,0.362517103,-1.694356977,2.419391184,1.173414387,-1.142665945,3.489494718
-27.05,-0.364088222,-1.137936451,0.409760007,-3.838189009,-5.884265807,-1.792112211,0.053559512,-3.483454289,3.590573313,2.627748568,-0.312106324,5.56760346
-27.1,-0.454009669,-1.44053025,0.532510913,-2.973396253,-4.436466311,-1.510326195,0.246497725,-2.485485025,2.978480475,1.901268953,-1.336512594,5.139050501
-27.15,-1.396448592,-2.573210904,-0.21968628,-2.418308869,-4.031582562,-0.805035176,-0.013212771,-2.26499349,2.238567949,3.229590013,0.6955613,5.763618727
-27.2,-0.671531332,-1.956328513,0.613265849,-2.845401471,-4.426980232,-1.263822711,1.25794378,-0.954944038,3.470831599,2.616571349,0.041334414,5.191808284
-27.25,0.151122223,-0.697974027,1.000218473,-2.277214302,-3.893679309,-0.660749294,2.412809402,0.442148816,4.383469988,2.959702601,0.441709376,5.477695826
-27.3,-0.396417435,-1.207236106,0.414401237,-3.593071412,-4.971027504,-2.21511532,-0.589421483,-2.868377774,1.689534808,-0.114133045,-3.409602015,3.181335926
-27.35,-0.556892988,-1.350262182,0.236476207,-2.649481482,-4.000202097,-1.298760868,0.364353967,-1.754407898,2.483115832,1.485311205,-1.272699651,4.243322062
-27.4,-0.538684612,-1.271915152,0.194545928,-0.341794849,-1.560059839,0.876470141,3.106761148,1.402419578,4.811102718,3.436918542,1.151480991,5.722356093
-27.45,-0.415156702,-1.380338702,0.550025298,-1.162640019,-2.235370816,-0.089909221,1.757995725,-0.046860329,3.562851778,1.622068875,-1.049549723,4.293687474
-27.5,0.538674897,-0.110327464,1.187677258,-2.361851853,-3.597426138,-1.126277568,2.184760134,0.469917259,3.899603009,1.088686165,-1.244150115,3.421522444
-27.55,-0.469540479,-1.37005079,0.430969832,-3.584062499,-5.737361152,-1.430763846,0.150510314,-2.815247416,3.116268043,-0.560699742,-4.737368775,3.615969292
-27.6,0.300533344,-0.913295431,1.514362118,-1.427952761,-2.787505269,-0.068400252,3.402357786,0.97704599,5.827669582,5.420197774,3.119538507,7.72085704
-27.65,0.721235466,-0.017477704,1.459948636,-0.251249998,-1.812440764,1.309940767,5.813778967,4.022005024,7.60555291,8.544125543,6.575527563,10.51272352
-27.7,-0.030283853,-0.76691064,0.706342934,-0.857401573,-1.975665587,0.26086244,4.398062976,2.283412374,6.512713578,8.869513954,6.424588122,11.31443979
-27.75,0.282196113,-0.649440342,1.213832568,-2.192814821,-3.546530559,-0.839099083,3.370431585,1.067566734,5.673296437,4.74006639,1.528046147,7.952086633
-27.8,0.763286588,-0.078172957,1.604746133,-3.014113463,-4.660554444,-1.367672481,1.935922742,-1.000119879,4.871965362,1.981362774,-3.543240496,7.505966043
-27.85,-0.191482539,-0.990959103,0.607994025,-2.782631561,-4.655034231,-0.910228892,2.625369375,0.608189016,4.642549733,6.9851839,4.263576569,9.706791232
-27.9,0.956287767,0.051191523,1.86138401,-0.292295093,-2.097113479,1.512523292,3.986929239,1.484074178,6.4897843,6.886273234,4.31765508,9.454891389
-27.95,-0.593660073,-1.740711531,0.553391384,-2.62730772,-4.21402283,-1.04059261,3.459632542,1.090530283,5.828734801,5.360875815,3.11062857,7.61112306
-28,0.749911208,-0.070073618,1.569896033,-1.334161063,-2.728830106,0.060507979,4.748941781,2.767022281,6.73086128,4.838664605,1.867429938,7.809899271
-28.05,1.375919316,0.55316376,2.198674873,-0.744693885,-2.377903113,0.888515344,0.973586124,-1.376043322,3.323215571,2.650806383,-0.271915766,5.573528531
-28.1,0.432504305,-0.543747407,1.408756017,0.070472952,-1.674899683,1.815845587,2.522766114,0.073683344,4.971848885,4.348742992,1.467221866,7.230264119
-28.15,0.589056637,-0.175986618,1.354099891,-3.157345696,-5.45186538,-0.862826012,-0.382197443,-2.982461602,2.218066716,3.213107078,-0.126119287,6.552333443
-28.2,0.249394938,-0.563466491,1.062256368,-2.818787925,-4.923907165,-0.713668684,0.489001346,-2.40572712,3.383729812,1.140503782,-2.408025382,4.689032946
-28.25,0.315255102,-0.377299713,1.007809917,-1.231052632,-2.37569174,-0.086413523,2.345539447,0.281474463,4.409604431,3.661966841,1.236288186,6.087645497
-28.3,0.466746704,-0.173646953,1.107140361,-0.909371062,-2.179768287,0.361026164,2.879116233,0.648527611,5.109704856,4.341826775,2.040245322,6.643408227
-28.35,0.369964117,-0.281467978,1.021396213,-1.507962948,-2.739478283,-0.276447614,1.86624944,-0.796377562,4.528876442,6.164798094,3.378389242,8.951206946
-28.4,0.617506212,-0.322653037,1.557665461,-2.172023078,-3.817847407,-0.526198749,-0.429286518,-2.991161659,2.132588623,3.224934119,0.230418734,6.219449504
-28.45,0.178525271,-0.684519779,1.041570321,-2.622388864,-4.440804392,-0.803973335,0.254424822,-1.994454928,2.503304571,2.674952339,0.210011954,5.139892723
-28.5,-0.362519648,-1.225252146,0.500212851,-2.564318226,-3.907664771,-1.220971681,0.418771692,-1.844442797,2.681986181,3.604987477,0.959007063,6.25096789
-28.55,0.108790256,-0.714511198,0.93209171,-3.208418378,-4.869978228,-1.546858528,-0.099977811,-2.535314113,2.335358492,1.255997989,-1.626799827,4.138795806
-28.6,0.381065208,-0.10771382,0.869844236,-3.2551445,-4.572673312,-1.937615688,0.241889757,-1.825533944,2.309313458,3.802099556,1.803818555,5.800380558
-28.65,0.317646241,-0.548087609,1.183380092,-2.494235298,-4.037603288,-0.950867308,-0.345767546,-3.134593932,2.44305884,-0.985951065,-4.799382901,2.82748077
-28.7,0.584928099,-0.2233447,1.393200898,-0.390062923,-1.704037921,0.923912075,2.842880268,0.611866965,5.073893572,1.408212747,-2.009330224,4.825755717
-28.75,0.057841199,-0.742181574,0.857863971,-2.000496474,-3.626361072,-0.374631876,-0.222010594,-2.99061413,2.546592942,2.965349341,-0.390500153,6.321198835
-28.8,0.701599739,-0.246173674,1.649373151,-1.51335621,-3.393215265,0.366502846,-0.854548568,-4.683091335,2.973994198,0.410823108,-4.654724376,5.476370593
-28.85,0.651136051,-0.045701062,1.347973163,-0.717687511,-2.057159556,0.621784535,1.00951525,-1.791548063,3.810578563,2.853614502,-0.71379873,6.421027734
-28.9,0.637861536,-0.072996936,1.348720007,-0.097277776,-1.354375111,1.159819559,3.081425262,1.226832492,4.936018031,5.475688519,3.167698924,7.783678115
-28.95,0.373160314,-0.350681296,1.097001924,-0.34914771,-1.509169152,0.810873732,2.371488726,0.759348974,3.983628477,3.75638419,1.612557334,5.900211047
-29,0.568014256,-0.133461987,1.2694905,-0.406134016,-1.483947737,0.671679704,2.413283588,0.879160896,3.94740628,3.958452203,2.112329963,5.804574443
-29.05,-0.047537612,-0.641201952,0.546126728,-1.444761898,-2.716150916,-0.173372879,-0.431568572,-2.547825745,1.684688602,2.019665973,-0.469941733,4.509273678
-29.1,-0.034637731,-0.7039766,0.634701137,0.061999995,-0.877835411,1.001835402,1.486597625,-0.294605516,3.267800766,2.096944211,-0.04524883,4.239137252
-29.15,-0.012437911,-0.758272672,0.733396849,-1.760000011,-3.242818017,-0.277182005,-0.403957085,-2.143241216,1.335327046,1.608999195,-0.786470388,4.004468779
-29.2,0.638831991,-0.227627585,1.505291567,-0.469937504,-1.70618895,0.766313942,-0.824134996,-2.911033524,1.262763532,1.800638726,-0.85711703,4.458394482
-29.25,0.834128061,-0.041249611,1.709505732,-0.398278156,-1.414854841,0.618298529,-0.463083337,-2.34443391,1.418267236,0.73211606,-1.968696314,3.432928434
-29.3,0.856442556,-0.150741467,1.863626579,-1.089142864,-2.291134164,0.112848436,-1.361879503,-3.403271444,0.679512439,0.072888201,-2.809760003,2.955536405
-29.35,0.682618537,-0.367072656,1.732309729,-0.339607843,-1.652875336,0.973659649,0.065233404,-2.084850515,2.215317323,1.195196636,-1.458473375,3.848866647
-29.4,0.59708527,-0.130652152,1.324822693,-1.458444443,-2.947801537,0.030912651,-1.173223477,-3.215196606,0.868749653,-1.493509951,-4.05437943,1.067359527
-29.45,0.708003962,-0.247220937,1.663228862,-0.541476505,-1.734802796,0.651849785,-1.786631628,-3.462068373,-0.111194884,-1.683252201,-3.912386566,0.545882164
-29.5,-0.438059714,-1.262924383,0.386804955,-2.156736114,-3.463903278,-0.849568949,-1.567343082,-3.077720368,-0.056965796,-1.689103132,-3.837915634,0.459709369
-29.55,-0.114132877,-0.864248906,0.635983153,-1.797248345,-3.024299382,-0.570197308,-2.622958523,-4.730876241,-0.515040806,-1.38934438,-3.586292319,0.807603559
-29.6,0.087752043,-0.672781527,0.848285613,-0.684014098,-1.831480942,0.463452746,-2.278995878,-4.352315493,-0.205676263,-2.384292947,-4.635411571,-0.133174322
-29.65,1.242690506,0.627379885,1.858001128,1.540703142,0.267055225,2.814351059,1.700711753,-0.260062975,3.66148648,2.234963695,-0.061186103,4.531113494
-29.7,1.085091088,0.129161797,2.04102038,0.080656963,-1.495127141,1.656441067,0.337918702,-1.266019833,1.941857236,-0.448189303,-2.690482831,1.794104225
-29.75,0.49447775,-0.53348851,1.522444011,-2.008560616,-3.599587833,-0.4175334,-1.01901235,-3.384349798,1.346325097,-2.879932107,-5.867995233,0.108131019
-29.8,1.550802203,0.445333435,2.656270972,0.947355389,-0.512361561,2.407072338,-0.589688755,-2.932421938,1.753044428,-1.925378399,-5.069437038,1.21868024
-29.85,-0.101403763,-1.213240123,1.010432598,0.172592608,-1.016138615,1.36132383,0.472845364,-1.190409523,2.136100251,0.049865333,-1.862585679,1.962316345
-29.9,-0.112549375,-0.996636728,0.771537979,-0.424370407,-2.04119005,1.192449236,1.833320422,-0.912562326,4.57920317,0.844697381,-1.242520805,2.931915567
-29.95,-0.44552054,-1.279307353,0.388266274,-1.561328109,-3.096463489,-0.02619273,-0.311412947,-2.400023931,1.777198037,-1.399599844,-4.272436013,1.473236325
-30,0.061395976,-0.826449163,0.949241116,-0.604754099,-2.319727664,1.110219467,3.091969314,0.710920254,5.473018374,2.879270566,-0.358412771,6.116953904
-30.05,0.107498811,-0.749541349,0.96453897,-2.238188427,-3.689592084,-0.78678477,1.048742655,-1.176482321,3.273967631,1.898634944,-1.183271312,4.980541199
-30.1,1.074751891,0.121539294,2.027964489,-1.439328339,-3.114604329,0.235947652,-1.665858045,-5.091047355,1.759331266,2.497005624,-0.192855657,5.186866905
-30.15,-0.036569733,-1.334679679,1.261540212,-1.845673756,-3.195728596,-0.495618915,-1.445119887,-3.921803965,1.031564192,-3.34449397,-8.032226796,1.343238855
-30.2,-0.884636179,-1.804347493,0.035075135,-1.768455286,-2.975900915,-0.561009656,0.458101635,-1.987307445,2.903510715,2.053488337,-0.844611888,4.951588562
-30.25,-0.44702645,-1.402018495,0.507965595,-1.259818187,-2.831883595,0.31224722,1.856902315,-0.633562213,4.347366843,2.753375069,-1.190954907,6.697705044
-30.3,-0.216369773,-1.293701699,0.860962153,-0.772568819,-2.497946175,0.952808537,3.550984302,0.957006958,6.144961646,5.296492163,1.925326034,8.667658292
-30.35,-0.367709093,-1.271332183,0.535913998,-0.907500004,-2.42068076,0.605680753,1.309111711,-1.618729465,4.236952887,4.964553744,1.238664734,8.690442755
-30.4,-0.067474278,-1.051496276,0.916547719,-0.022386378,-1.474536634,1.429763878,2.274732219,-0.298858994,4.848323432,2.264339526,-0.993709975,5.522389026
-30.45,0.966958126,0.070796795,1.863119457,-0.454999987,-1.985904563,1.075904588,2.017786379,-0.110269221,4.145841979,1.761580436,-1.123696353,4.646857225
-30.5,-0.651359571,-1.887667294,0.584948152,-2.23073174,-4.19187653,-0.26958695,2.688237318,0.249755038,5.126719599,0.593781491,-2.796739036,3.984302018
-30.55,-0.162179334,-1.390198981,1.065840313,-1.168837176,-3.320312158,0.982637806,-0.601653742,-4.531561009,3.328253525,-3.232966314,-7.584114002,1.118181374
-30.6,1.238426445,0.057806401,2.419046488,1.107631557,-0.793672462,3.008935576,1.428884365,-1.955062557,4.812831287,-1.368335047,-5.087415955,2.350745861
-30.65,-0.753715903,-1.680931522,0.173499716,-3.137209268,-6.08822251,-0.186196027,1.807368495,-1.175583844,4.790320835,2.39136107,-1.651266155,6.433988295
-30.7,0.161616625,-1.19079314,1.51402639,-0.940963867,-2.717101538,0.835173804,0.519512301,-2.504517736,3.543542338,-0.568719893,-3.503948377,2.366508592
-30.75,-0.152046267,-1.020462172,0.716369638,-3.090952308,-5.449615876,-0.73228874,0.654240129,-1.943950071,3.25243033,0.595320919,-2.460875649,3.651517487
-30.8,-0.361869,-1.955369962,1.231631962,-2.344375017,-4.023828975,-0.66492106,-1.337239153,-3.972409016,1.29793071,-0.396065259,-3.57646959,2.784339073
-30.85,0.402155595,-0.495887236,1.300198425,-0.743802815,-2.734377862,1.246772232,1.333227376,-2.065255097,4.731709848,1.846513768,-2.635537749,6.328565285
-30.9,0.448897021,-0.860445956,1.758239998,-2.69782607,-4.825772677,-0.569879463,-3.818088163,-8.004353482,0.368177156,-3.163653295,-7.130931056,0.803624465
-30.95,1.646725655,0.427403714,2.866047596,-2.109531274,-3.628391309,-0.590671238,-3.031331728,-5.667318869,-0.395344588,-4.046317052,-8.638911702,0.546277598
-31,0.347148039,-0.973875253,1.668171331,-2.388636414,-3.824546505,-0.952726322,-4.25618772,-7.884451972,-0.627923468,-2.047912581,-6.923508303,2.827683141
-31.05,0.261449776,-1.010625184,1.533524736,-2.084615415,-3.7597034,-0.409527429,-4.094721269,-8.44981793,0.260375393,-3.156269002,-8.544666507,2.232128503
-31.1,0.424426558,-0.429393128,1.278246243,-1.135000003,-3.299911464,1.029911458,-3.993898338,-7.766668772,-0.221127904,-3.396310496,-8.210593903,1.417972911
-31.15,1.598652586,0.035154694,3.162150478,-3.359245277,-5.46852405,-1.249966504,-4.614389001,-8.90592914,-0.322848862,-3.929907479,-8.759367783,0.899552825
-31.2,1.320915828,0.363521593,2.278310064,-0.216231911,-2.148587851,1.71612403,-0.501623896,-4.846295191,3.8430474,-2.594991648,-7.274921854,2.084938559
-31.25,0.271497082,-0.669128966,1.212123131,0.193833292,-1.781066906,2.16873349,1.779611544,-1.817403555,5.376626642,2.382049064,-0.734388746,5.498486873
-31.3,-0.387519913,-1.350696998,0.575657172,1.348983031,-0.759505957,3.457472019,5.788226846,2.267596014,9.308857679,6.108058608,2.214589153,10.00152806
-31.35,-0.891728886,-1.931343773,0.147886001,-2.476470617,-4.510699656,-0.442241578,1.048990339,-2.921746323,5.019727001,2.68329248,-2.26717511,7.63376007
-31.4,2.850551378,0.258810382,5.442292375,1.878749974,-0.543638402,4.301138351,0.635148356,-2.425948229,3.696244941,1.119678146,-1.767357252,4.006713545
-31.45,2.980803277,0.827504052,5.134102501,-0.100000029,-2.419880922,2.219880864,3.43804953,0.967648479,5.908450581,3.642067826,0.465235165,6.818900487
