,-1 year,,,+1 year,,,+3 years,,,+5 years,,
Latitude,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper,Mean,CI_lower,CI_upper
-24.15,0.044401367,-2.066240012,2.155042746,-1.967373079,-4.504457566,0.569711408,4.021260759,0.262268812,7.780252705,6.485060361,0.914341097,12.05577962
-24.2,0.370272903,-1.370453541,2.110999348,-5.512013298,-9.227150489,-1.796876106,-3.020660242,-8.471493528,2.430173044,-2.687333093,-8.699406478,3.324740292
-24.25,-0.836739185,-2.611902815,0.938424445,-2.135806391,-4.832781576,0.561168794,-1.060792055,-4.878767553,2.757183442,-2.229079672,-7.481624916,3.023465573
-24.3,-0.108273624,-2.044569013,1.828021765,-1.571487594,-4.554691089,1.411715902,-4.162836476,-9.699956365,1.374283413,-5.3657044,-12.95440475,2.222995954
-24.35,-1.250107969,-2.834229587,0.334013648,-4.633570368,-8.034711032,-1.232429703,-4.804715103,-9.117226023,-0.492204183,-6.236115153,-12.12965166,-0.342578641
-24.4,-0.809980581,-2.401588114,0.781626953,-1.562065925,-4.865398779,1.741266928,-3.594231361,-7.660950084,0.472487363,-5.949142256,-11.01602262,-0.882261889
-24.45,-0.638521811,-2.196287921,0.919244298,-3.234938263,-7.407418393,0.937541866,-7.393356073,-12.51304482,-2.273667325,-8.225947679,-13.78153613,-2.670359232
-24.5,-1.41110054,-3.114965105,0.292764026,-3.898084997,-6.770470286,-1.025699707,-6.113414896,-11.06195158,-1.164878213,-10.41920974,-17.07963558,-3.758783904
-24.55,-1.529715294,-3.380977904,0.321547316,-4.5640395,-7.052503257,-2.075575743,-3.761906751,-8.229563503,0.70575,-4.519783639,-10.2153243,1.175757027
-24.6,-2.357245622,-4.088083611,-0.626407632,-5.688226895,-9.268165189,-2.108288601,-3.775772162,-7.447991784,-0.10355254,-4.270866755,-9.465416727,0.923683217
-24.65,-1.835125125,-3.537783045,-0.132467204,-3.921659937,-7.096872212,-0.746447663,-6.145872121,-11.63431163,-0.657432616,-4.340789736,-10.76123722,2.079657744
-24.7,-0.080995433,-1.680162171,1.518171306,-2.572755487,-5.77361515,0.628104175,-5.361685345,-10.78274209,0.059371397,-4.990811014,-11.32947348,1.34785145
-24.75,-1.943574236,-3.367205672,-0.5199428,-5.238260468,-8.530428137,-1.946092799,-6.844194416,-12.97510139,-0.713287442,-10.8204288,-19.07262422,-2.568233384
-24.8,-2.24487728,-5.195102402,0.705347841,-4.165423382,-7.556502183,-0.774344582,-4.473686178,-8.485874153,-0.461498202,-9.015143202,-14.47451353,-3.555772873
-24.85,1.75165718,-1.311421919,4.81473628,-1.428943785,-5.05155639,2.19366882,-2.396384313,-7.730434657,2.937666031,-5.298131822,-11.73601312,1.139749473
-24.9,-1.135289352,-2.903610965,0.633032261,-3.131968213,-5.850090158,-0.413846269,-2.161359677,-7.703506346,3.380786992,-2.549346173,-8.883310354,3.784618008
-24.95,-0.048417104,-2.598651376,2.501817168,-1.814250596,-4.929437571,1.30093638,0.024808337,-3.979182451,4.028799125,0.775550037,-3.348702857,4.899802931
-25,0.676986664,-0.561549139,1.915522466,-0.245579439,-2.748360347,2.257201469,0.401415565,-3.907321177,4.710152306,0.171729956,-4.546759547,4.89021946
-25.05,1.447975616,0.292795195,2.603156036,0.254603401,-1.983493587,2.492700389,-1.879234591,-6.031187522,2.272718341,-2.588116191,-8.469967478,3.293735096
-25.1,-0.274449909,-2.02044555,1.471545733,-2.699167817,-6.495107382,1.096771747,-4.105711412,-8.425735859,0.214313036,-6.702314492,-12.82666182,-0.577967168
-25.15,0.033540855,-0.924951168,0.992032878,-1.37428543,-4.282345909,1.533775048,0.196594451,-4.322024132,4.715213034,1.279732871,-3.419038337,5.978504079
-25.2,-1.23191077,-2.543654806,0.079833267,-1.558752449,-3.713804677,0.596299779,0.118812075,-4.18650482,4.42412897,-1.803146947,-6.709783388,3.103489494
-25.25,-0.51982953,-1.775310742,0.735651681,-0.676034338,-2.741200563,1.389131887,-1.330429751,-5.802242728,3.141383226,-0.632516097,-4.903262352,3.638230159
-25.3,-1.006907732,-2.808249077,0.794433614,-3.510003144,-6.910650082,-0.109356206,1.774858855,-2.367338059,5.917055769,0.160721289,-5.479175138,5.800617717
-25.35,-2.137570839,-3.313914173,-0.961227506,-1.878133605,-4.407854658,0.651587448,0.802242103,-3.252387739,4.856871946,4.218815191,-0.801790987,9.239421369
-25.4,0.456094095,-0.642784355,1.554972546,1.381423959,-0.733224192,3.496072111,2.027718286,-2.287957887,6.343394459,1.245575581,-4.246861042,6.738012204
-25.45,-0.8900504,-2.101641719,0.32154092,-1.091724031,-3.73447665,1.551028588,-3.46302143,-7.762951417,0.836908556,-1.954636225,-6.536395358,2.627122908
-25.5,-0.375618826,-1.412004368,0.660766716,-2.616844017,-4.995871559,-0.237816475,-1.979254338,-6.358408638,2.399899962,-3.623162634,-9.040801199,1.794475931
-25.55,-0.380534099,-1.727178127,0.966109929,-3.107390314,-7.134540209,0.91975958,1.038386443,-3.666491937,5.743264822,0.750270391,-4.714783454,6.215324237
-25.6,0.142205118,-1.355188533,1.639598768,-3.172951051,-6.548142861,0.202240759,-0.632987544,-5.255763283,3.989788196,-1.473342154,-7.061431239,4.114746931
-25.65,-1.768348637,-3.992872416,0.456175142,-3.638861124,-6.990376766,-0.287345483,0.987642534,-3.299382431,5.274667499,7.539924112,2.889220838,12.19062738
-25.7,-3.03752255,-4.960659747,-1.114385353,-3.748864028,-7.097283226,-0.40044483,2.366458781,-1.720312753,6.453230316,2.901645415,-2.221332373,8.024623203
-25.75,-0.834133666,-2.688291441,1.020024109,-1.036543161,-4.369360234,2.296273912,0.554996949,-3.197338281,4.307332178,0.526350527,-4.359534878,5.412235931
-25.8,-2.804774135,-4.953569914,-0.655978356,-4.661617405,-8.778471333,-0.544763477,3.979951538,-0.266886294,8.22678937,1.870808046,-3.768064633,7.509680725
-25.85,-1.92748324,-3.926849216,0.071882737,-5.34498098,-9.319064062,-1.370897899,-8.015008157,-14.66770022,-1.362316092,-2.167278787,-9.199026362,4.864468788
-25.9,-1.451975172,-3.264549406,0.360599062,-4.294391679,-7.661186739,-0.927596619,-1.293652894,-7.156799784,4.569493996,2.876493821,-2.76161898,8.514606621
-25.95,-1.32821502,-3.589389854,0.932959813,-2.509169341,-6.707456036,1.689117354,-2.0974482,-9.191409722,4.996513321,0.325771619,-5.993295479,6.644838718
-26,0.287562729,-2.103955286,2.679080743,-0.309277693,-4.435523583,3.816968197,-4.847806747,-11.41070339,1.715089897,-1.363732298,-7.615167213,4.887702616
-26.05,0.350968523,-1.036939789,1.738876835,-0.162011279,-3.101414824,2.777392267,-0.391608543,-4.054783539,3.271566453,-1.954590741,-6.726235823,2.81705434
-26.1,-1.368739058,-2.958211779,0.220733662,-3.464003603,-6.412082497,-0.515924709,-2.092448046,-6.218827122,2.03393103,-7.350559999,-12.55892036,-2.142199638
-26.15,-1.110428628,-2.44117995,0.220322694,-3.861850441,-6.585841492,-1.137859391,-3.678043419,-9.58362412,2.227537283,-12.07332511,-18.45288332,-5.693766906
-26.2,-0.355461919,-1.644115174,0.933191337,-3.645283333,-6.623935601,-0.666631065,-3.531715288,-8.082814761,1.019384185,-11.1836825,-17.03670513,-5.330659862
-26.25,-1.599556881,-3.147291731,-0.051822031,-4.867166014,-8.001664399,-1.73266763,-8.895633939,-14.5417325,-3.249535381,-14.40218044,-22.14982203,-6.654538847
-26.3,-2.000115857,-3.420543587,-0.579688126,-6.610533623,-9.75176528,-3.469301967,-7.590192381,-11.39697107,-3.783413695,-11.60427205,-16.63971395,-6.568830142
-26.35,-2.110604712,-3.395108428,-0.826100995,-8.525525061,-12.24034933,-4.810700796,-10.25754968,-14.62770577,-5.88739359,-15.80871354,-21.08833003,-10.52909705
-26.4,-3.147024674,-4.584986184,-1.709063164,-9.30241877,-12.50976712,-6.095070418,-15.75413538,-21.26277429,-10.24549647,-19.43490211,-25.57970131,-13.29010292
-26.45,-2.594451271,-3.973840697,-1.215061845,-8.869045553,-12.18566679,-5.552424319,-10.57733132,-16.66529181,-4.48937083,-16.78294653,-24.07278241,-9.493110644
-26.5,-2.71181999,-4.065496062,-1.358143919,-8.285578917,-11.23402838,-5.337129458,-8.858374232,-12.70107134,-5.015677123,-10.16381065,-15.68558462,-4.642036682
-26.55,-1.814230158,-3.179087383,-0.449372933,-7.915656121,-11.56253796,-4.268774283,-6.289713581,-10.51760655,-2.061820616,-4.914538036,-11.34870019,1.519624114
-26.6,0.451560064,-2.287350375,3.190470503,-6.740350136,-10.63792752,-2.842772755,-13.95513316,-20.18440137,-7.725864964,-15.13508924,-22.94433396,-7.325844522
-26.65,-4.760168847,-6.659064096,-2.861273598,-11.20436697,-16.3150985,-6.093635435,-11.24999258,-18.23228791,-4.267697249,-15.06104025,-22.01011538,-8.111965121
-26.7,-0.763288551,-3.87123986,2.344662758,-5.682512989,-11.70550184,0.340475862,-1.385161145,-8.061271825,5.290949535,-4.22698703,-11.18045933,2.72648527
-26.75,-2.499748547,-6.076565311,1.077068217,-13.43032151,-19.90291828,-6.957724737,-6.035325601,-13.54792767,1.477276467,-15.48696822,-23.24020881,-7.733727628
-26.8,-1.593413138,-3.944797784,0.757971508,-10.83039952,-15.84152747,-5.819271571,-10.48217136,-16.92879015,-4.035552563,-13.69743215,-22.1941209,-5.200743404
-26.85,-3.397515476,-5.875596407,-0.919434544,-10.90816708,-17.0036508,-4.812683349,-1.267157978,-7.441093845,4.90677789,-9.255823356,-16.67839074,-1.83325597
-26.9,-2.336205141,-5.085488896,0.413078613,-10.6667523,-17.24580937,-4.087695233,7.750892598,0.266383539,15.23540166,-1.181504364,-8.97112046,6.608111732
-26.95,-2.245712965,-5.613057821,1.121631892,-9.265212541,-15.48018927,-3.050235811,0.696918628,-5.841944185,7.235781442,-7.297851957,-14.9524979,0.356793989
-27,-0.278522759,-2.183720202,1.626674684,-7.710412058,-12.67187305,-2.74895107,-2.701898327,-8.285818469,2.882021814,-10.03088381,-16.81527224,-3.246495388
-27.05,-2.390503668,-4.293404775,-0.48760256,-12.06470769,-17.67619648,-6.4532189,-9.03214727,-16.03058501,-2.033709531,-13.58275489,-21.4737447,-5.691765084
-27.1,-1.220956866,-3.261390445,0.819476714,-14.38091068,-20.64815113,-8.113670235,-3.534455034,-9.746056124,2.677146056,-13.70452241,-20.49346038,-6.915584443
-27.15,-2.722523804,-5.048557318,-0.396490291,-10.01634253,-15.90922406,-4.123461009,-4.764923621,-11.80562859,2.275781346,1.407618568,-3.478371473,6.29360861
-27.2,-4.900851988,-8.939373176,-0.862330801,-8.997420701,-14.68263956,-3.312201838,-3.121329644,-9.021774378,2.779115089,-7.055243515,-14.05999151,-0.05049552
-27.25,-2.232640117,-4.337451378,-0.127828856,-8.400043858,-12.9149781,-3.885109615,-7.461816385,-13.12478591,-1.798846862,-7.834739756,-13.48497915,-2.184500366
-27.3,-1.865605594,-3.94971581,0.218504621,-8.057370582,-12.87098255,-3.243758614,-0.105446428,-5.355412338,5.144519481,-6.577339679,-13.00796214,-0.146717214
-27.35,-1.742134356,-3.696912669,0.212643957,-5.592945395,-8.588188993,-2.597701797,-3.92224336,-8.263533193,0.419046472,-7.801091574,-14.21265209,-1.38953106
-27.4,-1.577673345,-4.172797022,1.017450333,-4.717539138,-8.899015839,-0.536062437,-3.394269466,-8.033089743,1.244550811,-4.551808957,-9.931572801,0.827954887
-27.45,-1.741689562,-4.144928945,0.661549821,-5.730822431,-9.25227096,-2.209373903,-5.811674615,-10.62238377,-1.000965462,-9.044001433,-15.13644299,-2.951559872
-27.5,-1.026291962,-3.342454352,1.289870429,-10.0874673,-15.68717781,-4.48775679,-3.928483897,-8.859891396,1.002923603,-10.61764358,-17.81331391,-3.421973263
-27.55,-1.213062344,-2.800094925,0.373970236,-5.602480916,-9.212465313,-1.99249652,-4.698864983,-11.38013018,1.982400211,-7.725962074,-12.93077002,-2.521154129
-27.6,-0.586238874,-2.735397275,1.562919527,-3.180265177,-7.13571028,0.775179926,-8.974285016,-15.56539646,-2.383173577,-4.412980536,-10.13253526,1.306574191
-27.65,-1.123898403,-2.929355066,0.681558259,-4.249529943,-7.649452694,-0.849607193,0.846580398,-3.631870147,5.325030942,5.155361307,0.902545075,9.40817754
-27.7,-2.153686628,-3.724070596,-0.583302661,-6.401478995,-10.28394154,-2.519016454,-2.353900853,-8.240390385,3.532588678,0.922086455,-4.335436417,6.179609327
-27.75,-1.820435025,-4.492071094,0.851201043,-5.89076152,-10.77596303,-1.005560014,-3.41826134,-9.453185021,2.616662342,-0.524810933,-5.954624887,4.905003021
-27.8,-0.577671026,-2.526038094,1.370696041,-4.01385555,-8.600178126,0.572467026,-0.705588207,-7.509169744,6.097993331,3.058647333,-3.229932265,9.347226931
-27.85,-1.610126669,-3.597145254,0.376891917,-1.081754326,-5.416578181,3.253069529,-0.680766059,-6.407863689,5.046331571,2.355460713,-2.81945454,7.530375967
-27.9,1.488914491,-0.552724657,3.530553638,3.526391089,-0.667279214,7.720061392,0.450892386,-6.28363196,7.185416733,7.456554527,2.324411415,12.58869764
-27.95,-1.15827615,-2.884442566,0.567890266,-0.929641372,-4.108544624,2.24926188,-2.726441075,-8.913147744,3.460265593,7.020879193,0.889784634,13.15197375
-28,0.912052562,-0.81748661,2.641591735,1.902013904,-1.802080695,5.606108503,-5.344793977,-10.88919087,0.199602918,2.236253293,-3.406062376,7.878568962
-28.05,-0.449275536,-2.147322518,1.248771447,-0.569033455,-3.843383758,2.705316848,-5.393079996,-11.24782418,0.461664186,7.604229737,3.007151033,12.20130844
-28.1,-0.726714891,-2.636152524,1.182722741,-1.539203654,-5.032626962,1.954219654,3.320072065,-3.025063391,9.665207521,14.79525509,7.991725615,21.59878457
-28.15,-1.504927473,-2.987734163,-0.022120784,0.188719083,-3.789974322,4.167412487,-5.055077069,-10.79254048,0.682386342,9.856779694,4.28722472,15.42633467
-28.2,-1.057419128,-2.504741503,0.389903247,-2.833542855,-5.802787908,0.135702199,-7.403244407,-13.66790945,-1.138579367,9.663794007,2.307948179,17.01963983
-28.25,-1.700025495,-3.13575998,-0.264291009,-3.193722976,-5.879430708,-0.508015244,-2.805351972,-9.054534724,3.443830781,3.127663751,-3.640099526,9.895427029
-28.3,-0.497678177,-2.421696913,1.426340559,-2.446240419,-6.004157824,1.111676987,1.086683655,-4.838532882,7.011900191,6.049008461,-1.174505413,13.27252233
-28.35,-4.956117011,-8.583999156,-1.328234866,-6.766591792,-11.48069798,-2.052485608,-0.662888468,-7.338076453,6.012299517,7.053780868,0.773553961,13.33400777
-28.4,-3.414033223,-6.758641951,-0.069424496,1.602505536,-2.365295499,5.570306571,3.162041805,-2.235217211,8.55930082,12.76172508,7.14688819,18.37656196
-28.45,-0.248424441,-2.144172331,1.647323449,-1.496901551,-4.367878573,1.37407547,-2.892886171,-8.184074578,2.398302236,8.087510146,2.355023398,13.81999689
-28.5,-1.119291155,-3.028806548,0.790224238,-2.699024699,-5.359088635,-0.038960762,-0.383513596,-5.676053352,4.909026161,9.929235672,4.835514277,15.02295707
-28.55,-1.380388728,-3.876915832,1.116138376,-2.037059013,-5.829094973,1.754976947,-1.69406645,-6.429919382,3.041786481,6.946292152,2.710182112,11.18240219
-28.6,1.13976116,0.056451277,2.223071043,2.459504819,0.575211355,4.343798283,0.653756157,-2.71374883,4.021261143,8.415373757,4.349876847,12.48087067
-28.65,2.225563506,0.497234244,3.953892768,6.470321481,2.251188263,10.6894547,0.489274728,-5.810882158,6.789431614,4.815565876,-0.023494943,9.654626696
-28.7,2.767579954,0.840203228,4.69495668,3.781168315,0.085750822,7.476585807,2.46160785,-3.113777041,8.036992741,1.013618995,-4.551574836,6.578812827
-28.75,2.117327893,0.294263134,3.940392653,4.217514017,1.281530402,7.153497631,3.57202671,-0.519821929,7.66387535,6.42191538,0.406999821,12.43683094
-28.8,-0.252250787,-2.681722048,2.177220474,0.354763593,-2.21369498,2.923222167,-1.951155729,-6.44633075,2.544019293,0.182441431,-5.163300636,5.528183499
-28.85,-0.964418605,-3.220931732,1.292094521,1.052607805,-3.003682536,5.108898146,5.135711104,-1.036773636,11.30819584,14.41488067,7.715464024,21.11429731
-28.9,-1.70830344,-3.417823834,0.001216954,-1.576388914,-5.361971275,2.209193446,0.420381688,-4.406556118,5.247319495,5.826115828,-0.323015178,11.97524683
-28.95,0.196951138,-1.475631161,1.869533437,2.713024039,0.211141437,5.214906642,2.170404526,-1.666953046,6.007762098,10.44268402,4.64994665,16.2354214
-29,1.153167016,-0.570011481,2.876345513,2.552379428,-0.023850347,5.128609203,1.548891213,-2.085030597,5.182813024,8.668422494,4.515503807,12.82134118
-29.05,0.429826996,-0.811822825,1.671476816,3.497282895,1.137740492,5.856825299,3.137341691,-1.087162279,7.361845661,8.356981294,3.092725611,13.62123698
-29.1,0.56082141,-0.752265542,1.873908361,1.075741964,-1.56456753,3.716051458,4.273500174,0.347450813,8.199549536,12.19298237,8.420996854,15.96496789
-29.15,0.66653709,-0.736292908,2.069367088,1.961439388,-1.250741446,5.173620222,5.634320692,0.993567327,10.27507406,12.62178372,8.059350546,17.18421689
-29.2,0.880438286,-1.708492604,3.469369176,1.862914209,-1.204464385,4.930292803,1.95596037,-2.834435608,6.746356348,8.487834176,2.573731322,14.40193703
-29.25,2.236354914,0.362872069,4.10983776,2.309295824,-0.522125544,5.140717192,2.078997063,-2.654467671,6.812461797,7.764055992,2.418076434,13.11003555
-29.3,-0.009344355,-3.580029923,3.561341212,3.986759919,0.120115411,7.853404426,1.262968555,-3.491934894,6.017872005,2.347768364,-3.671451731,8.36698846
-29.35,-1.527578401,-3.569140126,0.513983325,-0.226808737,-3.82816112,3.374543645,-2.400135791,-7.731113434,2.930841852,-0.030193703,-5.721990393,5.661602987
-29.4,-1.273711197,-2.766254167,0.218831773,-2.805083447,-6.503958546,0.893791653,-6.184410303,-10.93769328,-1.431127326,-0.580360986,-5.621735976,4.461014004
-29.45,-1.073122404,-2.429322459,0.28307765,-3.362239015,-6.508912014,-0.215566017,-10.25633036,-15.0213611,-5.491299611,-7.264830142,-13.81815121,-0.711509079
-29.5,0.162826229,-1.195075262,1.52072772,-0.563055556,-3.63474161,2.508630497,-2.337180568,-6.691057064,2.016695927,-0.125863269,-4.670576622,4.418850084
-29.55,-0.528851777,-1.64783962,0.590136065,-0.435741791,-3.256090217,2.384606635,-1.026497327,-4.979992132,2.926997478,0.120431958,-3.725472775,3.966336692
-29.6,-0.983940742,-2.581516634,0.61363515,-0.066007533,-3.439015559,3.307000493,-0.61857371,-5.409947716,4.172800295,-5.166992205,-11.51720093,1.183216523
-29.65,1.399822896,-0.07896277,2.878608563,1.865160708,-1.142977597,4.873299012,-1.660444909,-5.819668555,2.498778738,1.190503697,-5.906196263,8.287203657
-29.7,-0.023529458,-1.798158562,1.751099645,-0.621077849,-3.372259289,2.130103592,-2.82731015,-6.69815591,1.04353561,-6.150057935,-11.52034573,-0.779770142
-29.75,-0.352516755,-2.529438956,1.824405446,0.970102888,-2.65228596,4.592491736,-6.052853961,-11.21515472,-0.890553202,-8.322923707,-15.43687768,-1.208969737
-29.8,-1.332762614,-3.07823894,0.412713712,-4.365638719,-9.202335079,0.471057642,-11.40615785,-17.55580375,-5.256511944,-7.489218211,-12.28672049,-2.691715936
-29.85,1.158892695,-0.516333437,2.834118827,-1.259367362,-4.522687772,2.003953049,-6.6484501,-11.54272965,-1.754170551,-11.21673587,-16.62015568,-5.813316068
-29.9,-0.281057978,-1.809550406,1.24743445,-1.171168671,-5.049883511,2.707546168,-3.896950435,-9.173089283,1.379188413,-9.66968663,-18.03986977,-1.299503493
-29.95,-1.783089581,-3.645953902,0.079774739,-1.304891123,-5.698863493,3.089081248,-2.877404177,-9.438619834,3.68381148,-1.958130662,-10.48007472,6.563813396
-30,-1.260581534,-3.2785247,0.757361632,1.827301064,-1.907227732,5.561829861,7.530860547,2.550839947,12.51088115,5.696847716,-2.743533596,14.13722903
-30.05,0.576076935,-1.652957787,2.805111656,0.46923522,-2.840247487,3.778717927,-1.599996936,-7.379116881,4.179123008,-0.886769945,-9.151617489,7.3780776
-30.1,0.800333213,-0.513699842,2.114366268,2.574562661,-1.097205035,6.246330357,-1.485043174,-6.621303682,3.651217334,0.039349111,-7.246714153,7.325412375
-30.15,-0.106628848,-1.731354802,1.518097107,0.682239974,-4.338949296,5.703429243,2.796393979,-2.089551854,7.682339811,2.129373038,-2.688558282,6.947304357
-30.2,-0.043579599,-1.536631395,1.449472197,-3.716999834,-9.132580754,1.698581087,5.359907756,0.244494206,10.47532131,1.941501977,-4.048279147,7.931283102
-30.25,-0.891965201,-3.218706448,1.434776046,-5.060894754,-11.27625502,1.154465509,-3.466120344,-10.12801434,3.195773653,-1.25538172,-9.9825317,7.471768261
-30.3,1.413139623,-0.399094296,3.225373541,1.921931228,-1.940784628,5.784647083,-0.875061178,-7.739704836,5.989582479,6.380419847,-0.447845439,13.20868513
-30.35,1.0626293,-1.690750548,3.816009147,-3.42158671,-9.87567289,3.03249947,-2.995306855,-9.415205315,3.424591605,4.800238164,-4.059180564,13.65965689
-30.4,-0.107961081,-3.537833153,3.32191099,0.008762695,-5.312653,5.33017839,-4.82904023,-12.77696749,3.118887027,-7.065329202,-14.96436047,0.833702066
-30.45,-0.096657442,-4.158217592,3.964902708,0.237650567,-5.802290343,6.277591476,-4.745908259,-10.1872973,0.695480785,-6.69753504,-14.84077084,1.445700763
-30.5,1.801995934,-1.024844971,4.628836839,1.749244277,-3.470510475,6.96899903,3.262684862,-5.451637391,11.97700711,-2.798186417,-14.48121003,8.884837194
-30.55,-0.223986795,-5.177956315,4.729982724,2.748974594,-2.676152058,8.174101246,4.967241156,-3.026997747,12.96148006,6.752690852,-1.49908545,15.00446715
-30.6,0.193191165,-3.120443761,3.506826091,-2.982335621,-10.13692359,4.172252347,-4.379887521,-16.9367481,8.176973055,3.227877433,-7.142934041,13.59868891
-30.65,-0.248056678,-3.939188178,3.443074821,-3.847290281,-10.5625588,2.867978238,-1.47679773,-8.929218048,5.975622588,1.684858039,-6.184297288,9.554013366
-30.7,-0.671954406,-2.729485761,1.385576949,-4.715899634,-11.78513634,2.353337076,-0.393096061,-9.590824057,8.804631934,0.717896024,-11.82153389,13.25732594
-30.75,2.981896542,-0.296907603,6.260700687,-1.580775207,-9.042463889,5.880913475,-0.64573273,-9.165932244,7.874466784,-6.301193237,-17.12739076,4.525004287
-30.8,-1.394256098,-3.835153974,1.046641778,0.157471709,-5.620340331,5.93528375,5.45721392,-1.186033252,12.10046109,6.233725271,-3.148622346,15.61607289
-30.85,-0.366527346,-2.965724147,2.232669454,-2.534975198,-9.019560281,3.949609884,2.956598647,-4.358067952,10.27126525,6.884415495,-2.214244615,15.9830756
-30.9,-1.135371211,-4.402602497,2.131860074,-6.224614737,-14.12398924,1.674759763,-12.87592743,-24.39916187,-1.35269298,-16.47302607,-31.03907034,-1.906981806
-30.95,2.77947034,0.224983751,5.333956928,-3.419473285,-12.09519206,5.256245485,-3.497448018,-11.80539009,4.810494051,-8.446990294,-19.17092668,2.276946087
-31,-1.533882907,-5.033265115,1.9654993,-3.569866369,-8.80195446,1.662221723,-1.240281459,-11.18269478,8.702131864,-8.350647091,-19.32979344,2.628499261
-31.05,-2.480192856,-4.984087788,0.023702075,-8.242874926,-17.38092402,0.895174168,-0.340828211,-10.57598946,9.89433304,2.861237032,-8.805103688,14.52757775
-31.1,-1.797676555,-5.993897147,2.398544037,-2.000932921,-10.13931886,6.137453019,-2.375780893,-14.85736735,10.10580556,2.499052394,-8.732138181,13.73024297
-31.15,-2.246931622,-10.08763445,5.5937712,2.129755624,-1.429334154,5.688845402,5.226683196,-3.095924543,13.54929094,6.16552323,-2.805526313,15.13657277
-31.2,1.384133203,-1.639883425,4.40814983,5.952940842,-0.704641787,12.61052347,4.260965989,-9.165614453,17.68754643,2.963883573,-8.134357433,14.06212458
-31.25,2.322196163,-0.571900398,5.216292724,3.97899096,-2.743517789,10.70149971,8.300066918,-0.11640849,16.71654233,11.39213557,1.780380542,21.00389059
-31.3,-0.604353142,-3.486449671,2.277743387,4.899830423,-0.27124934,10.07091018,19.36343341,11.01621847,27.71064834,26.28520938,16.10400587,36.46641289
-31.35,1.338826988,-1.017614402,3.695268377,2.786656864,-2.391165,7.964478728,15.41138211,6.478402906,24.34436132,26.0076847,12.97494639,39.04042302
-31.4,3.530850035,-4.297305301,11.35900537,-4.445208749,-11.88774665,2.997329153,0.782049605,-12.03016718,13.59426639,11.5234323,-2.137540286,25.18440488
-31.45,2.930112896,0.220871366,5.639354427,8.114324679,2.784874952,13.44377441,18.10614062,9.463615484,26.74866576,11.84252104,0.61231718,23.07272489
-31.5,1.191533751,-3.123032636,5.506100138,2.58654363,-3.05175598,8.22484324,5.152769677,-2.282030425,12.58756978,10.45884361,0.314307538,20.60337968
-31.55,0.774831889,-4.201939121,5.7516029,10.40336534,4.094405897,16.71232478,12.86612116,2.002456391,23.72978593,6.454319532,-5.24038181,18.14902087
-31.6,3.41293742,-0.737690321,7.563565161,4.275131604,-3.50089839,12.0511616,10.67160618,-1.190189563,22.53340191,15.47716041,5.227418755,25.72690206
-31.65,-0.726223793,-4.537549177,3.085101591,5.494407337,0.418442639,10.57037204,8.683205867,-0.159278041,17.52568978,13.08411761,4.332412675,21.83582254
-31.7,0.558556458,-3.009061222,4.126174138,2.023259647,-6.956904571,11.00342386,5.881722878,-8.037960095,19.80140585,14.65801971,5.658440998,23.65759842
-31.75,3.244895418,-0.473351069,6.963141905,6.635174106,0.521301311,12.7490469,11.60797033,-0.02014626,23.23608693,13.38888908,-4.876914578,31.65469273
-31.8,2.734791346,-1.296676247,6.766258939,6.507419769,-3.49170414,16.50654368,16.6902101,1.904102599,31.4763176,24.25656962,10.87163554,37.6415037
-31.85,0.059768644,-3.865138727,3.984676014,-1.072761394,-7.39766923,5.252146442,5.654804595,-8.659520447,19.96912964,11.3468614,-3.694306303,26.3880291
-31.9,0.64502525,-4.644979343,5.935029843,5.444091907,-2.200778252,13.08896207,7.65027991,-6.652154051,21.95271387,16.27511079,2.551804612,29.99841697
-31.95,4.132223985,-1.112038865,9.376486835,-2.135520677,-12.33445301,8.063411656,4.938770493,-6.071302352,15.94884334,14.50107074,6.549475529,22.45266596
-32,-0.922577208,-4.067931858,2.222777442,-3.497565426,-15.4741285,8.478997644,1.680267496,-8.807239703,12.16777469,7.600856755,-4.142100447,19.34381396
-32.05,0.302983301,-3.946969146,4.552935747,4.691305254,-1.687030215,11.06964072,7.196854944,-1.535546301,15.92925619,7.49679536,-2.33344938,17.3270401
-32.1,-0.181657122,-3.823605496,3.460291252,0.269659589,-6.887970086,7.427289263,-0.033094829,-12.51546754,12.44927788,5.045165966,-3.462043427,13.55237536
-32.15,2.804710896,-5.524963582,11.13438537,4.500477988,-9.181065045,18.18202102,-0.637737138,-15.80433639,14.52886212,-10.75195004,-29.22338984,7.719489754
-32.2,2.212506541,-1.963728943,6.388742025,1.291886476,-5.702164522,8.285937474,7.905577117,-6.145167054,21.95632129,-4.875396683,-21.83070376,12.07991039
-32.25,1.449828016,-2.066943642,4.966599674,-3.550239754,-9.702544519,2.602065012,-3.519434972,-17.76358615,10.7247162,-5.138364678,-21.5951212,11.31839185
-32.3,-1.115879906,-4.155077479,1.923317666,-1.224384229,-8.31196476,5.863196302,0.63019989,-9.604072561,10.86447234,-2.261546793,-17.86728217,13.34418858
-32.35,-0.643438402,-4.848075224,3.56119842,-1.833777156,-10.64379366,6.976239352,4.722158564,-11.40522939,20.84954652,-2.586360783,-23.4550151,18.28229353
