"Latitude","Mean","CI_lower","CI_upper"
16.75,-15.4072000290453,-19.4729584138694,-11.3414416442213
16.7,-17.8659090089866,-21.9243254973276,-13.8074925206456
16.65,-23.7267091372345,-30.474589427877,-16.978828846592
16.6,-23.1858821946251,-30.0309871507926,-16.3407772384576
16.55,-22.154881067574,-27.8955385203251,-16.414223614823
16.5,-21.9112196513792,-27.4806127762807,-16.3418265264778
16.45,-20.2942105221905,-24.9965431140748,-15.5918779303062
16.4,-16.6511536997098,-20.6809656398085,-12.6213417596112
16.35,-18.1912903199273,-22.6310633576436,-13.7515172822109
16.3,-26.4423880544283,-34.1454571187433,-18.7393189901132
16.25,-22.4279998681943,-27.7720937143598,-17.0839060220288
16.2,-23.2159699953314,-31.1378650461367,-15.2940749445261
16.15,-17.301515259526,-20.5519041590584,-14.0511263599936
16.1,-20.9622220810917,-26.3038189940237,-15.6206251681596
16.05,-23.759387673544,-31.6406931196677,-15.8780822274204
16,-23.1217647460746,-29.5363567870075,-16.7071727051416
15.95,-28.4391178471201,-41.4441626435423,-15.4340730506978
15.9,-32.2517501324415,-45.1873677594687,-19.3161325054143
15.85,-25.1224999481981,-33.0292841414298,-17.2157157549665
15.8,-21.5770911184224,-27.3010314004411,-15.8531508364038
15.75,-23.904222035408,-32.2221577153021,-15.5862863555139
15.7,-19.7632432681685,-25.9179410758949,-13.608545460442
15.65,-29.580638368079,-40.8729067697598,-18.2883699663982
15.6,-24.7362498040311,-33.9609670150822,-15.51153259298
15.55,-24.8890477220217,-32.9695374238798,-16.8085580201637
15.5,-17.6056819103912,-22.4947855360103,-12.7165782847721
15.45,-39.5991111159325,-52.9576989045099,-26.240523327355
15.4,-22.6358696811873,-30.2165888336327,-15.0551505287419
15.35,-26.7727586729452,-34.6710821613075,-18.8744351845829
15.3,-20.4418332417806,-26.3870872547949,-14.4965792287663
15.25,-25.5175860626944,-34.8270680974263,-16.2081040279625
15.2,-24.3919229048949,-32.9487183818604,-15.8351274279295
15.15,-22.4010526313071,-28.8960465563733,-15.9060587062408
15.1,-27.3565383645204,-36.3835543036685,-18.3295224253723
15.05,-23.331785772528,-28.2639796950204,-18.3995918500355
15,-22.4712243347752,-28.4169517254119,-16.5254969441384
14.95,-23.6950999113917,-28.7683100367217,-18.6218897860618
14.9,-19.9564999832213,-23.5270514895692,-16.3859484768734
14.85,-24.2864863684585,-29.9149475499603,-18.6580251869568
14.8,-28.3782830456968,-35.2403111685476,-21.516254922846
14.75,-27.8261468558136,-34.5712812603469,-21.0810124512804
14.7,-27.5285320199274,-33.5414679443371,-21.5155960955178
14.65,-23.7186290756349,-29.0425332928032,-18.3947248584666
14.6,-24.9415253226535,-31.1514796949892,-18.7315709503177
14.55,-24.2542201201303,-30.0587672333678,-18.4496730068929
14.5,-29.7284482869095,-36.2514775984001,-23.2054189754188
14.45,-17.1570422673519,-20.0586483590057,-14.2554361756981
14.4,-20.9810975953573,-24.3181987541343,-17.6439964365804
14.35,-19.2803888681862,-21.9577294486275,-16.6030482877449
14.3,-20.262054719201,-23.0391091924881,-17.4850002459138
14.25,-19.1929825196092,-21.8453254867398,-16.5406395524786
14.2,-19.0166382783271,-21.5533240686012,-16.4799524880529
14.15,-18.8460360551337,-21.2502692128478,-16.4418028974196
14.1,-17.6912019393192,-19.9911141734228,-15.3912897052156
14.05,-16.2406700243501,-18.8848479750856,-13.5964920736146
14,-16.8507103976168,-19.2387308261541,-14.4626899690794
13.95,-15.2756969166976,-18.1926283511135,-12.3587654822817
13.9,-14.6684117452406,-17.2895918100132,-12.047231680468
13.85,-13.2054166484935,-15.1350557046894,-11.2757775922975
13.8,-13.8196110735958,-16.0493520241588,-11.5898701230327
13.75,-13.774315777421,-15.664381720976,-11.884249833866
13.7,-14.5146913013341,-17.3666551905515,-11.6627274121166
13.65,-16.0169822453747,-19.1563207099111,-12.8776437808383
13.6,-13.3156706765294,-15.4870523475367,-11.1442890055221
13.55,-13.2639583400968,-16.1565019353937,-10.3714147448
13.5,-13.3012195776058,-16.0700836661316,-10.5323554890799
13.45,-12.8093264493223,-15.0088421666152,-10.6098107320293
13.4,-12.8231183202156,-15.1891856062661,-10.4570510341651
13.35,-12.4802454197265,-14.8096551584453,-10.1508356810078
13.3,-16.0131999476626,-18.9626698379214,-13.0637300574039
13.25,-11.6200526429536,-13.0688051430229,-10.1713001428844
13.2,-16.3306936434971,-20.1468536217887,-12.5145336652054
13.15,-13.4514207557617,-15.8900684365628,-11.0127730749607
13.1,-12.6941111091938,-15.0938986075522,-10.2943236108355
13.05,-14.7742553447829,-17.1933304303542,-12.3551802592116
13,-14.5519000486564,-17.6365622901971,-11.4672378071157
12.95,-12.7551675115369,-14.867865528295,-10.6424694947788
12.9,-12.660088093779,-15.377509461378,-9.94266672618002
12.85,-12.818614670015,-14.6497922288688,-10.9874371111612
12.8,-13.972959624712,-16.1031257779398,-11.8427934714842
12.75,-11.4751151811829,-13.3642224331606,-9.58600792920527
12.7,-10.3923786043108,-11.8363490630455,-8.94840814557608
12.65,-11.1443128238798,-12.9001850259802,-9.38844062177944
12.6,-11.1774336216328,-12.6328742413971,-9.7219930018686
12.55,-11.9213452802829,-13.4649969157121,-10.3776936448537
12.5,-16.0041700371877,-18.7707286110563,-13.237611463319
12.45,-13.5473577390024,-15.7554694213103,-11.3392460566944
12.4,-10.92988236323,-12.1797063668357,-9.6800583596243
12.35,-12.810794197655,-14.5435361892298,-11.0780522060802
12.3,-14.5426135676857,-17.2467210529456,-11.8385060824257
12.25,-12.2616996440168,-14.0425285239195,-10.480870764114
12.2,-13.3228571923258,-15.4963023071438,-11.1494120775077
12.15,-13.5995815549997,-15.7607273655532,-11.4384357444461
12.1,-13.5625214127617,-16.4501860483021,-10.6748567772212
12.05,-14.6869565086815,-17.2564447920397,-12.1174682253232
12,-13.8323550872991,-15.9818866721306,-11.6828235024676
11.95,-13.3202816587938,-14.7913840777877,-11.8491792398
11.9,-11.616798552182,-13.1816525292877,-10.0519445750763
11.85,-12.301872529557,-14.1111714294588,-10.4925736296551
11.8,-14.2607142421715,-16.6434135969487,-11.8780148873943
11.75,-11.7763859842691,-13.3046799221113,-10.248092046427
11.7,-14.4167893139153,-16.2118387661743,-12.6217398616564
11.65,-14.2445454550451,-16.7991717156513,-11.6899191944389
11.6,-14.4396959136215,-16.5965578324493,-12.2828339947937
11.55,-13.5731958833578,-15.415189969622,-11.7312017970935
11.5,-11.6679553778212,-13.0090523160933,-10.3268584395491
11.45,-13.2791216090271,-15.1697599281557,-11.3884832898985
11.4,-14.3021754104971,-16.6113613220265,-11.9929894989677
11.35,-13.0357042073574,-14.7981987975579,-11.2732096171568
11.3,-13.0828114484493,-14.6739097738036,-11.4917131230951
11.25,-15.6056386571772,-17.8528460714617,-13.3584312428927
11.2,-12.8271061030615,-14.6792212481344,-10.9749909579886
11.15,-10.7918543281305,-12.1618241792534,-9.42188447700755
11.1,-12.590447294505,-14.6238427197492,-10.5570518692607
11.05,-12.7843987747697,-14.6393700405298,-10.9294275090096
11,-11.4647766319184,-13.2355251214832,-9.69402814235348
10.95,-10.8184866647371,-12.140726902873,-9.4962464266013
